client_name,Company,industry_code,industry_name,Item,Forecasted_Year,Forecasted_Revenue,YoY_growth_L1,YoY_growth_L2
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2012,67577.33486,0.038735398204013505,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2013,71352.1137,0.05585865213270402,0.09675775747021742
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2014,75031.99701,0.05157357111342309,0.11031305341419317
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2015,70209.48078,-0.06427279590275703,-0.01601400239948325
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2016,71869.02901,0.023637095895925553,-0.04215492224708428
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2017,76132.84429,0.059327575991136916,0.08436700349003767
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2018,81859.8377,0.07522368911090638,0.1390141042341042
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2019,82014.40439,0.0018881871054576838,0.07725391261616821
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2020,81897.5898,-0.0014243179703471442,0.0004611797562847908
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2021,96882.68368,0.1829735638935739,0.18128863338807455
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2022,98957.84564,0.0214193278011805,0.2083120624387409
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2019,82.33293333,,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2020,399.4135556,3.851200357445105,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2021,400.265,0.0021317363621295993,3.8615418376470467
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2021,19197.4975,,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2019,82.33293333,,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2020,577.0907554,6.009233511539701,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2021,19597.7625,32.9595848947817,237.03066048248132
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2021,19197.4975,,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2019,82.33293333,,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2020,577.0907554,6.009233511539701,
MODERNA INC,Moderna,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2021,19597.7625,32.9595848947817,237.03066048248132
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,350.068,,
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,367.3875,0.04947467349200729,
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,378.1833333,0.029385412677350287,0.08031391986699732
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,512.0796695,0.35405139362337934,0.39384075261134366
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,532.8141654,0.04049076176026545,0.40887796601373916
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,523.398,-0.017672513254092914,0.0221026749822959
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,439.5,-0.16029484254811832,-0.1751345430727168
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021,484.3,0.10193401592718998,-0.07470032365427459
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014,350.068,,
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015,367.3875,0.04947467349200729,
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016,378.1833333,0.029385412677350287,0.08031391986699732
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017,512.0796695,0.35405139362337934,0.39384075261134366
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018,532.8141654,0.04049076176026545,0.40887796601373916
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019,523.398,-0.017672513254092914,0.0221026749822959
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020,439.5,-0.16029484254811832,-0.1751345430727168
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021,484.3,0.10193401592718998,-0.07470032365427459
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,1837.830407,,
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2016,1700.0,-0.07499625997862813,
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2017,1800.0,0.05882352941176472,-0.02058427527148865
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2018,1842.542755,0.023634863888888802,0.08384867941176477
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2019,1885.376001,0.023246812527832006,0.0474311116666668
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2020,1928.507866,0.022877062706390117,0.04665569402214498
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2021,1859.25,-0.03591266969714291,-0.0138571833873683
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2015,1837.830407,,
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2016,1700.0,-0.07499625997862813,
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2017,1800.0,0.05882352941176472,-0.02058427527148865
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2018,1842.542755,0.023634863888888802,0.08384867941176477
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2019,1885.376001,0.023246812527832006,0.0474311116666668
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2020,1928.507866,0.022877062706390117,0.04665569402214498
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2021,1859.25,-0.03591266969714291,-0.0138571833873683
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Agribusiness,2011,4494.033333,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Agribusiness,2012,4017.118247,-0.10612183992895197,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Agribusiness,2013,4737.724047,0.17938376609604445,0.05422539085559541
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2011,3125.161343,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2012,2918.890905,-0.06600313243411315,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2013,1805.85357,-0.38132200593499066,-0.42215669151133495
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2014,1332.809068,-0.26195064198920626,-0.5433851036649142
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2015,815.8422951,-0.3878775927565943,-0.5482234503099828
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2016,1883.743535,1.3089554762162758,0.41336338431935093
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2017,2853.011087,0.5145432666342236,2.497012969461578
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2018,4080.778036,0.4303407563308921,1.166312961493455
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2019,4888.818067,0.19801126742782738,0.713564342345649
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2020,6124.175159,0.2526903384559924,0.5007371400682574
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2021,7364.190306,0.20247871995915911,0.5063334746917676
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2022,8253.973101,0.1208256112386239,0.3477689462996627
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2011,-1308.070218,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2012,-1351.568394,0.03325370106392844,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2013,-2019.832233,0.4944358287502246,0.5441313510587089
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2014,-2144.799723,0.061870232565993444,0.5868969210299544
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2015,-2183.951981,0.018254505341522842,0.08125414839837353
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2016,-2154.391191,-0.01353545785675403,0.004471964397022576
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2017,-2273.341414,0.0552129174575704,0.040930127483421064
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2018,-2387.180078,0.050075480655454196,0.10805321149310232
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2019,-2485.013893,0.04098300580740677,0.09311073017737215
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2020,-2540.420321,0.022296224643280294,0.0641929967547259
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2011,6610.16999,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2012,3656.960112,-0.44676761451939606,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2013,3345.723208,-0.08510809373575146,-0.4938521682405327
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2014,3509.869667,0.04906157766055097,-0.04022205342555851
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2015,3512.95,0.0008776203370060021,0.04998225543587753
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2016,3459.107146,-0.015326962809035116,-0.014462793726294776
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2017,3505.75,0.013484073210607628,-0.002049559487040775
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2018,3642.872694,0.039113654424873356,0.05312513901528049
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2019,2889.261,-0.20687291522463513,-0.1758508165157242
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2016,794.8262977,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2017,79.88438356,-0.8994945388808063,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2011,1308.070218,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2012,1351.568394,0.03325370106392844,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2013,2019.832233,0.4944358287502246,0.5441313510587089
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2014,2144.799723,0.061870232565993444,0.5868969210299544
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2015,2183.951981,0.018254505341522842,0.08125414839837353
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2016,2154.391191,-0.01353545785675403,0.004471964397022576
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2017,2273.341414,0.0552129174575704,0.040930127483421064
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2018,2387.180078,0.050075480655454196,0.10805321149310232
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2019,2485.013893,0.04098300580740677,0.09311073017737215
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,OTC,2020,2540.420321,0.022296224643280294,0.0641929967547259
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2011,463.8438356,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2012,289.3561568,-0.3761776386966389,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2013,246.9916667,-0.14640949951959004,-0.4675111584041929
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2014,402.82,0.6309052260021046,0.39212520809925255
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2015,422.96,0.04999751750161363,0.7124464385826179
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2016,479.643859,0.13401706780783074,0.19071510600268127
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2017,708.6283038,0.4774051423850294,0.6754026475316817
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2018,744.32,0.050367302588118834,0.551818054236779
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Pharmaceuticals,2019,499.8880774,-0.3283962846625108,-0.2945694171128026
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2011,5028.685978,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2012,4268.464018,-0.1511770596386205,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2013,4985.734975,0.1680395931593397,-0.00854119807597975
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2014,4870.996446,-0.02301336303981949,0.14115907395708094
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2015,4736.623059,-0.02758642682039858,-0.04996493340482877
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2016,6687.710077,0.4119151964800669,0.3729655012357609
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2017,6007.598457,-0.10169573922455188,0.268329436851648
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2018,4354.051965,-0.2752425122676604,-0.3489472607411298
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2019,4816.467061,0.10620339392297562,-0.19827080729939672
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2020,0.0,-1.0,-1.0
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2021,814.9868322,,-0.8307915694474216
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2022,1532.195549,0.8800249138552891,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2011,444.12,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2012,423.5978319,-0.04620861051067271,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2013,322.6333333,-0.23834989463268785,-0.2735446876970188
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2014,197.5253336,-0.38777146310442934,-0.5336960703646132
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2015,246.3669592,0.2472676527604658,-0.23638714983328724
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2016,251.6452403,0.021424468269363617,0.27398969901043624
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2017,621.1367883,1.468303344658969,1.5211854313457795
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2018,542.7655398,-0.12617389595373285,1.1568678952677178
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2019,621.98199,0.14594966775007467,0.0013607336031620232
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2020,573.1574122,-0.07849837870707488,0.05599447675178282
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2021,716.2389492,0.24963741889125668,0.15154290753659927
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2022,815.7336356,0.13891270016958734,0.42322792698239486
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011,48277.78803,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012,42411.49018,-0.12151132206708937,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2013,39745.60609,-0.06285759068322361,-0.1767310038044425
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,40331.9437,0.014752262392786264,-0.04903261996157471
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,37499.17606,-0.07023632833247273,-0.05652021068475299
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,39368.49894,0.049849705417767565,-0.02388788319170454
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,38789.76761,-0.014700365662455583,0.03441653085750507
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,40372.82897,0.04081131333181509,0.025511006440216644
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,39489.09918,-0.02188922135371496,0.018028764106844175
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,36614.02342,-0.07280682060876531,-0.09310235735011474
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2021,64104.29174,0.7508125508267347,0.6233414555191179
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2022,83199.60926,0.297878925134194,1.272342711578459
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2011,58647.66941,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2012,51663.36748,-0.11908916416053028,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2013,49126.65187,-0.04910085683017118,-0.16234264099123052
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2014,49280.89427,0.0031396888273222956,-0.0461153294144504
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2015,45904.92035,-0.06850472115022355,-0.06558011583051526
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2016,50825.63285,0.10719357451188793,0.03134558743063187
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2017,51253.48366,0.00841801244782725,0.11651394380428326
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2018,52481.92459,0.023967949928030308,0.032587724876700586
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2019,52801.26827,0.006084831730062801,0.030198622600319913
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2020,51462.79032,-0.025349352276079373,-0.019418767089082523
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2021,72999.70783,0.4184949431634317,0.3825370151473446
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2022,93801.51154,0.28495735569850167,0.8227055112389796
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2011,53306.47401,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2012,46679.95419,-0.12430985059632538,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2013,44731.34107,-0.041744109517944605,-0.1608647560968176
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2014,45202.94014,0.010542922673880684,-0.031641291762801504
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2015,42235.79912,-0.06564044309530159,-0.05578956253725387
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2016,46056.20902,0.09045430605315374,0.01887640222864495
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2017,44797.36607,-0.027332752234413227,0.06064918868285396
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2018,44726.88094,-0.0015734213009277465,-0.02886316760076224
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2019,44305.56624,-0.009419720113396313,-0.010978320226048832
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2020,44765.45775,0.010379993960776934,0.0008624972094912753
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2021,64919.27857,0.450209197737959,0.46526236045234226
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2022,84731.8048,0.3051870979841049,0.8927943342654638
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2011,68443.80251,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2012,57985.87745,-0.15279579270120236,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2013,50452.54285,-0.12991671302199126,-0.2628617785718639
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2014,50645.96421,0.003833728670030734,-0.126581049779389
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2015,47522.639,-0.061669774852135206,-0.05807247136602933
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2016,52925.1751,0.11368341939091375,0.04500281366052006
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2017,52565.77663,-0.006790690239964814,0.10612074026444529
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2018,53737.61721,0.0222928425132638,0.01535076848522321
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2019,53205.51537,-0.009901850279676605,0.012170251844712432
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2020,51462.79032,-0.03275459391532631,-0.04233211311008178
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2021,72999.70783,0.4184949431634317,0.37203271732916954
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2022,93801.51154,0.28495735569850167,0.8227055112389796
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2016,3360.61283,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2017,4987.088476,0.4839818593443863,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2018,4314.98197,-0.1347693166532865,0.28398663823466985
