client_name,Company,industry_code,industry_name,Item,Financial_Year,quarter,Actual_Announcement_Quarter,Reported_Revenue,YoY_Reported_Revenue_growth_L1,YoY_Reported_Revenue_growth_L2
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2019,2020-12-31,2020-03-31,39094.89754,0.0,0.000588595896584776
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2020,2021-03-31,2021-03-31,42358.94236,0.08349030245341837,0.08349030245341837
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2020,2021-06-30,2021-03-31,42063.29976,-0.0069794613257194715,0.07592812379065261
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2020,2021-09-30,2021-03-31,42195.32795,0.003138797734683507,-0.003862570708434543
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Rx Sales from Products module,2020,2021-12-31,2021-03-31,42195.33664,2.0594697147657826e-07,0.0031390043280807856
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-06-30,2013-06-30,292.28,,
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-09-30,2013-06-30,292.28,0.0,
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-12-31,2013-06-30,292.28,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-03-31,2014-03-31,344.112,0.17733680032845234,0.17733680032845234
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-06-30,2014-03-31,344.112,0.0,0.17733680032845234
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-09-30,2014-03-31,344.112,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-12-31,2014-03-31,344.112,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-03-31,2015-03-31,355.834,0.03406449063095729,0.03406449063095729
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-06-30,2015-03-31,355.834,0.0,0.03406449063095729
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-09-30,2015-03-31,355.834,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-12-31,2015-03-31,355.834,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-03-31,2016-03-31,375.865,0.05629310296374146,0.05629310296374146
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-06-30,2016-03-31,375.865,0.0,0.05629310296374146
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-03-31,375.865,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-03-31,375.865,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-03-31,2017-03-31,381.892,0.016035012571002927,0.016035012571002927
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-06-30,2017-03-31,381.892,0.0,0.016035012571002927
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2017-03-31,381.892,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2017-03-31,381.892,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-03-31,2017-03-31,381.892,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-06-30,2017-03-31,381.892,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-09-30,2018-09-30,500.97,0.3118106689849487,0.3118106689849487
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-12-31,2018-09-30,500.97,0.0,0.3118106689849487
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-03-31,2019-03-31,530.891,0.059726131305267716,0.059726131305267716
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-06-30,2019-03-31,530.891,0.0,0.059726131305267716
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-09-30,2019-03-31,530.891,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-12-31,2019-03-31,530.891,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-03-31,2019-03-31,530.891,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-06-30,2020-06-30,495.175,-0.06727558010966461,-0.06727558010966461
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-06-30,495.175,0.0,-0.06727558010966461
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-12-31,2020-06-30,495.175,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-03-31,2020-06-30,495.175,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-06-30,2021-06-30,415.684,-0.16053112535972125,-0.16053112535972125
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-09-30,2021-06-30,415.684,0.0,-0.16053112535972125
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-12-31,2021-06-30,415.684,0.0,0.0
NATUS MEDICAL INC,Natus Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2022-03-31,2021-06-30,415.684,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-12-31,1700.0,,
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2017-03-31,2016-12-31,1700.0,0.0,
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2017-06-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2017-09-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2017-12-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2018-03-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2018-06-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2018-09-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2018-12-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2019-03-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2019-06-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2019-09-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2019-12-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2020-03-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2020-06-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2020-09-30,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2020-12-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2021-03-31,2016-12-31,1700.0,0.0,0.0
ORTHO-CLINICAL DIAGNOSTICS INC,Ortho-Clinical Diagnostics,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2019,2021-06-30,2021-06-30,1801.5,0.059705882352941275,0.059705882352941275
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2016-03-31,2016-03-31,267.2110139,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2016-06-30,2016-03-31,268.4333959,0.004574594370789775,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-03-31,268.4333959,0.0,0.004574594370789775
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-03-31,179.0769231,-0.3328813559147765,-0.3328813559147765
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2016,2017-03-31,2017-03-31,1115.095738,5.226909189060106,3.154087215047597
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2016,2017-06-30,2017-03-31,1132.257443,0.015390342205755969,5.322743452363908
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2017-03-31,1132.257443,0.0,0.015390342205755969
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2017-03-31,1132.257443,0.0,0.0
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2010,2011-03-31,2011-03-31,49905.57931,,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2010,2011-06-30,2011-03-31,49924.65334,0.0003822023562036758,
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2010,2011-09-30,2011-03-31,49839.0339,-0.0017149731499767062,-0.0013334262605516622
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2010,2011-12-31,2011-03-31,49890.85802,0.0010398299474259076,-0.0006769264829911137
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011,2012-03-31,2012-03-31,49333.87465,-0.011164036701407754,-0.010135815453678032
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011,2012-06-30,2012-03-31,49288.95519,-0.000910519603795179,-0.012064391230928728
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011,2012-09-30,2012-03-31,49288.95519,0.0,-0.000910519603795179
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011,2012-12-31,2012-03-31,49248.53598,-0.0008200459888871858,-0.0008200459888871858
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012,2013-03-31,2013-03-31,42472.92696,-0.13757990740580794,-0.1382871315434756
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012,2013-06-30,2013-03-31,42426.43579,-0.0010946071610222763,-0.13852391861497115
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012,2013-09-30,2013-03-31,42413.75003,-0.0002990060268741601,-0.0013932858937583115
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012,2013-12-31,2013-03-31,42418.26503,0.00010645132761921694,-0.00019258652884357463
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2013,2014-03-31,2014-03-31,40304.38434,-0.04983420911970304,-0.04973306270980549
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2013,2014-06-30,2014-03-31,40149.4889,-0.003843141200057354,-0.0534858304175202
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2013,2014-09-30,2014-03-31,40189.26855,0.0009907884531004107,-0.0028561604868815316
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2013,2014-12-31,2014-03-31,40140.38355,-0.0012163694877697084,-0.00022678619951244094
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,2015-03-31,2015-03-31,40082.90787,-0.001431866736609555,-0.0026464945453703592
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,2015-06-30,2015-03-31,40119.2412,0.0009064544448180722,-0.0005267102137592738
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,2015-09-30,2015-03-31,40123.2412,9.970278301274504e-05,0.0010062476038616985
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,2015-12-31,2015-03-31,40123.2412,0.0,9.970278301274504e-05
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-03-31,2016-03-31,38679.82507,-0.035974564537423204,-0.035974564537423204
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-06-30,2016-03-31,38331.7314,-0.008999359985988775,-0.04465017646680047
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-09-30,2016-03-31,38138.97076,-0.005028748583999487,-0.013982853051201838
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-12-31,2016-03-31,38034.05103,-0.002750984830194536,-0.007765899403124665
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-03-31,2017-03-31,38731.50915,0.018337728985267976,0.015536297340814853
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-06-30,2017-03-31,38847.6263,0.002998002209268602,0.02139070774654739
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-09-30,2017-03-31,38926.76236,0.002037088685647559,0.005041198091296328
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-12-31,2017-03-31,38891.76236,-0.0008991243524523185,0.001136132737149964
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-03-31,2018-03-31,39448.32699,0.014310604514348846,0.013398613148879468
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-06-30,2018-03-31,39371.46468,-0.0019484301582546326,0.012334291142675813
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-09-30,2018-03-31,39346.75096,-0.0006277063909322367,-0.0025749135071242435
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-12-31,2018-03-31,39438.19263,0.0023239954448326383,0.0016948302671071502
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-03-31,2019-03-31,40054.01431,0.015614855522855686,0.017975139820795016
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-06-30,2019-03-31,39975.72152,-0.0019546802323994195,0.013629653241034045
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-09-30,2019-03-31,40016.7618,0.001026630125474215,-0.0009300568405373744
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-12-31,2019-03-31,40094.39314,0.0019399705650344767,0.0029685923227333877
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-03-31,2020-03-31,39581.09245,-0.012802306003427466,-0.010887171535204132
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-06-30,2020-03-31,39609.687,0.0007224295296073269,-0.012089125237723986
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-09-30,2020-03-31,39471.29391,-0.003493920312977905,-0.0027740148945787357
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-12-31,2020-03-31,39484.47504,0.00033394218162818845,-0.0031611448987214352
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-03-31,2021-03-31,35617.08833,-0.09794702110341136,-0.09764578756369435
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-06-30,2021-03-31,35608.30752,-0.00024653362786541955,-0.09816940749682546
PFIZER INC,Pfizer,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-09-30,2021-03-31,35369.56572,-0.006704665754358352,-0.00694954645665169
PHYSIO-CONTROL INC,Physio-Control,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2010,2015-06-30,2015-06-30,425.0,,
PHYSIO-CONTROL INC,Physio-Control,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2010,2015-09-30,2015-06-30,425.0,0.0,
PHYSIO-CONTROL INC,Physio-Control,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2010,2015-12-31,2015-06-30,425.0,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2012-03-31,2012-03-31,1243.148,,
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2012-06-30,2012-03-31,1243.148,0.0,
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2012-09-30,2012-03-31,1243.148,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-12-31,2012-12-31,1368.515,0.10084639962417996,0.10084639962417996
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2013-03-31,2012-12-31,1368.515,0.0,0.10084639962417996
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2013-06-30,2012-12-31,1368.515,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-09-30,2013-09-30,1514.457,0.10664260165215578,0.10664260165215578
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-12-31,2013-09-30,1514.457,0.0,0.10664260165215578
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2014-03-31,2013-09-30,1514.457,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2014-06-30,2013-09-30,1514.457,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-09-30,2014-09-30,1554.973,0.026752822958987732,0.026752822958987732
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-12-31,2014-09-30,1554.973,0.0,0.026752822958987732
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2015-03-31,2014-09-30,1554.973,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2015-06-30,2014-09-30,1554.973,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-09-30,2015-09-30,1678.912,0.07970492092145665,0.07970492092145665
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-12-31,2015-09-30,1678.912,0.0,0.07970492092145665
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2016-03-31,2015-09-30,1678.912,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2016-06-30,2015-09-30,1678.912,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-09-30,1838.713,0.09518128406968307,0.09518128406968307
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-09-30,1838.713,0.0,0.09518128406968307
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2017-03-31,2016-09-30,1838.713,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2017-06-30,2016-09-30,1838.713,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2017-09-30,2066.737,0.12401282853822226,0.12401282853822226
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2017-09-30,2066.737,0.0,0.12401282853822226
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-03-31,2017-09-30,2066.737,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-06-30,2017-09-30,2066.737,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-09-30,2017-09-30,2066.737,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-12-31,2018-12-31,2340.196,0.13231436801102414,0.13231436801102414
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2019-03-31,2018-12-31,2340.196,0.0,0.13231436801102414
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2019-06-30,2018-12-31,2340.196,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-09-30,2019-09-30,2606.572,0.11382636326188078,0.11382636326188078
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-12-31,2019-09-30,2606.572,0.0,0.11382636326188078
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-03-31,2019-09-30,2606.572,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-06-30,2019-09-30,2606.572,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-09-30,2957.013,0.13444516399316786,0.13444516399316786
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-12-31,2020-09-30,2957.013,0.0,0.13444516399316786
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-03-31,2020-09-30,2957.013,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-06-30,2020-09-30,2957.013,0.0,0.0
RESMED CORP,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-09-30,2020-09-30,2957.013,0.0,0.0
RESMED INC,ResMed,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2012-03-31,2012-03-31,1243.148,,
