client_name,Company,industry_code,industry_name,Item,Quarter,Forecasted_Financial_Year,Reported_Financial_Year,Forecasted_Revenue,Actual_Revenue,pct_change_actual_vs_forecasted,QoQ_actual_vs_forecast_L1,QoQ_actual_vs_forecast_L2,QoQ_actual_vs_forecast_L3,QoQ_actual_vs_forecast_L4
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2017-12-31,2017,2016,38487.78835,36020.24842,-0.06411228173364238,-0.06411228173364238,-0.06411228173364238,-0.06411228173364238,-0.05706904491064395
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2018-03-31,2018,2017,43092.92126,38663.41704,-0.10278960187625029,-0.06411228173364238,-0.06411228173364238,-0.06411228173364238,-0.06411228173364238
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2018-06-30,2018,2017,43092.92126,38663.41704,-0.10278960187625029,-0.10278960187625029,-0.06411228173364238,-0.06411228173364238,-0.06411228173364238
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2018-09-30,2018,2017,43092.92126,38663.41704,-0.10278960187625029,-0.10278960187625029,-0.10278960187625029,-0.06411228173364238,-0.06411228173364238
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2018-12-31,2018,2017,43092.92126,38663.41704,-0.10278960187625029,-0.10278960187625029,-0.10278960187625029,-0.10278960187625029,-0.06411228173364238
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2019-03-31,2019,2018,44415.24729,43116.25216,-0.029246603571032443,-0.10278960187625029,-0.10278960187625029,-0.10278960187625029,-0.10278960187625029
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2019-06-30,2019,2018,44415.24729,43116.25216,-0.029246603571032443,-0.029246603571032443,-0.10278960187625029,-0.10278960187625029,-0.10278960187625029
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2019-09-30,2019,2018,44415.24729,43116.25216,-0.029246603571032443,-0.029246603571032443,-0.029246603571032443,-0.10278960187625029,-0.10278960187625029
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2019-12-31,2019,2018,44415.24729,43116.25216,-0.029246603571032443,-0.029246603571032443,-0.029246603571032443,-0.029246603571032443,-0.10278960187625029
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2020-03-31,2020,2019,46838.12911,44519.16243,-0.049510232882143505,-0.029246603571032443,-0.029246603571032443,-0.029246603571032443,-0.029246603571032443
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2020-06-30,2020,2019,46838.12911,44519.16243,-0.049510232882143505,-0.049510232882143505,-0.029246603571032443,-0.029246603571032443,-0.029246603571032443
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2020-09-30,2020,2019,46838.12911,44519.16243,-0.049510232882143505,-0.049510232882143505,-0.049510232882143505,-0.029246603571032443,-0.029246603571032443
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2020-12-31,2020,2019,46838.12911,44519.16243,-0.049510232882143505,-0.049510232882143505,-0.049510232882143505,-0.049510232882143505,-0.029246603571032443
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2021-03-31,2021,2020,57067.05684,47922.55875,-0.1602412774788545,-0.049510232882143505,-0.049510232882143505,-0.049510232882143505,-0.049510232882143505
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2021-06-30,2021,2020,57067.05684,47922.55875,-0.1602412774788545,-0.1602412774788545,-0.049510232882143505,-0.049510232882143505,-0.049510232882143505
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2021-09-30,2021,2020,57067.05684,47922.55875,-0.1602412774788545,-0.1602412774788545,-0.1602412774788545,-0.049510232882143505,-0.049510232882143505
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2021-12-31,2021,2020,57067.05684,47922.55875,-0.1602412774788545,-0.1602412774788545,-0.1602412774788545,-0.1602412774788545,-0.049510232882143505
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Pharmaceuticals,2022-03-31,2022,2021,60226.41953,54460.92935,-0.09573024969761142,-0.1602412774788545,-0.1602412774788545,-0.1602412774788545,-0.1602412774788545
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2011-03-31,2011,2010,22286.12942,20759.94889,-0.06848118402428273,,,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2011-06-30,2011,2010,22286.12942,20759.94889,-0.06848118402428273,-0.06848118402428273,,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2011-09-30,2011,2010,22286.12942,20759.94889,-0.06848118402428273,-0.06848118402428273,-0.06848118402428273,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2011-12-31,2011,2010,22286.12942,20759.94889,-0.06848118402428273,-0.06848118402428273,-0.06848118402428273,-0.06848118402428273,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2012-03-31,2012,2011,24083.26556,22278.09099,-0.07495555640088201,-0.06848118402428273,-0.06848118402428273,-0.06848118402428273,-0.06848118402428273
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2012-06-30,2012,2011,24083.26556,22278.09099,-0.07495555640088201,-0.07495555640088201,-0.06848118402428273,-0.06848118402428273,-0.06848118402428273
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2012-09-30,2012,2011,24083.26556,22278.09099,-0.07495555640088201,-0.07495555640088201,-0.07495555640088201,-0.06848118402428273,-0.06848118402428273
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2012-12-31,2012,2011,24083.26556,22278.09099,-0.07495555640088201,-0.07495555640088201,-0.07495555640088201,-0.07495555640088201,-0.06848118402428273
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2013-03-31,2013,2012,26710.27574,23498.07756,-0.12026076448134786,-0.07495555640088201,-0.07495555640088201,-0.07495555640088201,-0.07495555640088201
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2013-06-30,2013,2012,26710.27574,23498.07756,-0.12026076448134786,-0.12026076448134786,-0.07495555640088201,-0.07495555640088201,-0.07495555640088201
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2013-09-30,2013,2012,26710.27574,23498.07756,-0.12026076448134786,-0.12026076448134786,-0.12026076448134786,-0.07495555640088201,-0.07495555640088201
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2013-12-31,2013,2012,26710.27574,23498.07756,-0.12026076448134786,-0.12026076448134786,-0.12026076448134786,-0.12026076448134786,-0.07495555640088201
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2014-03-31,2014,2013,31139.44091,26475.08283,-0.14978939710192765,-0.12026076448134786,-0.12026076448134786,-0.12026076448134786,-0.12026076448134786
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2014-06-30,2014,2013,31139.44091,26475.08283,-0.14978939710192765,-0.14978939710192765,-0.12026076448134786,-0.12026076448134786,-0.12026076448134786
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2014-09-30,2014,2013,31139.44091,26475.08283,-0.14978939710192765,-0.14978939710192765,-0.14978939710192765,-0.12026076448134786,-0.12026076448134786
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2014-12-31,2014,2013,31139.44091,26475.08283,-0.14978939710192765,-0.14978939710192765,-0.14978939710192765,-0.14978939710192765,-0.12026076448134786
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2015-03-31,2015,2014,29694.89921,30707.95684,0.034115543643901104,-0.14978939710192765,-0.14978939710192765,-0.14978939710192765,-0.14978939710192765
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2015-06-30,2015,2014,29694.89921,30707.95684,0.034115543643901104,0.034115543643901104,-0.14978939710192765,-0.14978939710192765,-0.14978939710192765
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2015-09-30,2015,2014,29694.89921,30707.95684,0.034115543643901104,0.034115543643901104,0.034115543643901104,-0.14978939710192765,-0.14978939710192765
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2015-12-31,2015,2014,29694.89921,30707.95684,0.034115543643901104,0.034115543643901104,0.034115543643901104,0.034115543643901104,-0.14978939710192765
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2016-03-31,2016,2015,31594.17139,29864.15328,-0.054757508549427444,0.034115543643901104,0.034115543643901104,0.034115543643901104,0.034115543643901104
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2016-06-30,2016,2015,31594.17139,29864.15328,-0.054757508549427444,-0.054757508549427444,0.034115543643901104,0.034115543643901104,0.034115543643901104
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2016-09-30,2016,2015,31594.17139,29864.15328,-0.054757508549427444,-0.054757508549427444,-0.054757508549427444,0.034115543643901104,0.034115543643901104
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2016-12-31,2016,2015,31594.17139,29864.15328,-0.054757508549427444,-0.054757508549427444,-0.054757508549427444,-0.054757508549427444,0.034115543643901104
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2017-03-31,2017,2016,34218.01814,31671.24216,-0.07442792185041487,-0.054757508549427444,-0.054757508549427444,-0.054757508549427444,-0.054757508549427444
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2017-06-30,2017,2016,34218.01814,31671.24216,-0.07442792185041487,-0.07442792185041487,-0.054757508549427444,-0.054757508549427444,-0.054757508549427444
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2017-09-30,2017,2016,34218.01814,31671.24216,-0.07442792185041487,-0.07442792185041487,-0.07442792185041487,-0.054757508549427444,-0.054757508549427444
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2017-12-31,2017,2016,34218.01814,31671.24216,-0.07442792185041487,-0.07442792185041487,-0.07442792185041487,-0.07442792185041487,-0.054757508549427444
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2018-03-31,2018,2017,38820.63958,34397.24531,-0.11394439447305994,-0.07442792185041487,-0.07442792185041487,-0.07442792185041487,-0.07442792185041487
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2018-06-30,2018,2017,38820.63958,34397.24531,-0.11394439447305994,-0.11394439447305994,-0.07442792185041487,-0.07442792185041487,-0.07442792185041487
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2018-09-30,2018,2017,38820.63958,34397.24531,-0.11394439447305994,-0.11394439447305994,-0.11394439447305994,-0.07442792185041487,-0.07442792185041487
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2018-12-31,2018,2017,38820.63958,34397.24531,-0.11394439447305994,-0.11394439447305994,-0.11394439447305994,-0.11394439447305994,-0.07442792185041487
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2019-03-31,2019,2018,38922.29594,38814.69817,-0.0027644250525679626,-0.11394439447305994,-0.11394439447305994,-0.11394439447305994,-0.11394439447305994
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2019-06-30,2019,2018,38922.29594,38814.69817,-0.0027644250525679626,-0.0027644250525679626,-0.11394439447305994,-0.11394439447305994,-0.11394439447305994
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2019-09-30,2019,2018,38922.29594,38814.69817,-0.0027644250525679626,-0.0027644250525679626,-0.0027644250525679626,-0.11394439447305994,-0.11394439447305994
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2019-12-31,2019,2018,38922.29594,38814.69817,-0.0027644250525679626,-0.0027644250525679626,-0.0027644250525679626,-0.0027644250525679626,-0.11394439447305994
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2020-03-31,2020,2019,41982.68047,40082.61438,-0.04525833197710542,-0.0027644250525679626,-0.0027644250525679626,-0.0027644250525679626,-0.0027644250525679626
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2020-06-30,2020,2019,41982.68047,40082.61438,-0.04525833197710542,-0.04525833197710542,-0.0027644250525679626,-0.0027644250525679626,-0.0027644250525679626
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2020-09-30,2020,2019,41982.68047,40082.61438,-0.04525833197710542,-0.04525833197710542,-0.04525833197710542,-0.0027644250525679626,-0.0027644250525679626
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2020-12-31,2020,2019,41982.68047,40082.61438,-0.04525833197710542,-0.04525833197710542,-0.04525833197710542,-0.04525833197710542,-0.0027644250525679626
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2021-03-31,2021,2020,52391.81728,43145.87036,-0.1764769271236854,-0.04525833197710542,-0.04525833197710542,-0.04525833197710542,-0.04525833197710542
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2021-06-30,2021,2020,52391.81728,43145.87036,-0.1764769271236854,-0.1764769271236854,-0.04525833197710542,-0.04525833197710542,-0.04525833197710542
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2021-09-30,2021,2020,52391.81728,43145.87036,-0.1764769271236854,-0.1764769271236854,-0.1764769271236854,-0.04525833197710542,-0.04525833197710542
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2021-12-31,2021,2020,52391.81728,43145.87036,-0.1764769271236854,-0.1764769271236854,-0.1764769271236854,-0.1764769271236854,-0.04525833197710542
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Prescription (Rx) Sales,2022-03-31,2022,2021,55533.95322,49803.4167,-0.10318978188529546,-0.1764769271236854,-0.1764769271236854,-0.1764769271236854,-0.1764769271236854
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2011-03-31,2011,2010,65156.01221,36986.0,-0.43234708900242563,,,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2011-06-30,2011,2010,65156.01221,36986.0,-0.43234708900242563,-0.43234708900242563,,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2011-09-30,2011,2010,65156.01221,36986.0,-0.43234708900242563,-0.43234708900242563,-0.43234708900242563,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2011-12-31,2011,2010,65156.01221,36986.0,-0.43234708900242563,-0.43234708900242563,-0.43234708900242563,-0.43234708900242563,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2012-03-31,2012,2011,67577.33486,65030.0,-0.037695106876844395,-0.43234708900242563,-0.43234708900242563,-0.43234708900242563,-0.43234708900242563
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2012-06-30,2012,2011,67577.33486,65030.0,-0.037695106876844395,-0.037695106876844395,-0.43234708900242563,-0.43234708900242563,-0.43234708900242563
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2012-09-30,2012,2011,67577.33486,65030.0,-0.037695106876844395,-0.037695106876844395,-0.037695106876844395,-0.43234708900242563,-0.43234708900242563
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2012-12-31,2012,2011,67577.33486,65030.0,-0.037695106876844395,-0.037695106876844395,-0.037695106876844395,-0.037695106876844395,-0.43234708900242563
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2013-03-31,2013,2012,71360.63048,67224.0,-0.057967964298737046,-0.037695106876844395,-0.037695106876844395,-0.037695106876844395,-0.037695106876844395
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2013-06-30,2013,2012,71360.63048,67224.0,-0.057967964298737046,-0.057967964298737046,-0.037695106876844395,-0.037695106876844395,-0.037695106876844395
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2013-09-30,2013,2012,71360.63048,67224.0,-0.057967964298737046,-0.057967964298737046,-0.057967964298737046,-0.037695106876844395,-0.037695106876844395
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2013-12-31,2013,2012,71360.63048,67224.0,-0.057967964298737046,-0.057967964298737046,-0.057967964298737046,-0.057967964298737046,-0.037695106876844395
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2014-03-31,2014,2013,75031.99701,71312.0,-0.04957880848492168,-0.057967964298737046,-0.057967964298737046,-0.057967964298737046,-0.057967964298737046
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2014-06-30,2014,2013,75031.99701,71312.0,-0.04957880848492168,-0.04957880848492168,-0.057967964298737046,-0.057967964298737046,-0.057967964298737046
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2014-09-30,2014,2013,75031.99701,71312.0,-0.04957880848492168,-0.04957880848492168,-0.04957880848492168,-0.057967964298737046,-0.057967964298737046
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2014-12-31,2014,2013,75031.99701,71312.0,-0.04957880848492168,-0.04957880848492168,-0.04957880848492168,-0.04957880848492168,-0.057967964298737046
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2015-03-31,2015,2014,70208.78919,74331.0,0.058713600641145086,-0.04957880848492168,-0.04957880848492168,-0.04957880848492168,-0.04957880848492168
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2015-06-30,2015,2014,70208.78919,74331.0,0.058713600641145086,0.058713600641145086,-0.04957880848492168,-0.04957880848492168,-0.04957880848492168
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2015-09-30,2015,2014,70208.78919,74331.0,0.058713600641145086,0.058713600641145086,0.058713600641145086,-0.04957880848492168,-0.04957880848492168
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2015-12-31,2015,2014,70208.78919,74331.0,0.058713600641145086,0.058713600641145086,0.058713600641145086,0.058713600641145086,-0.04957880848492168
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2016-03-31,2016,2015,72052.0674,70029.44307,-0.028071704296440576,0.058713600641145086,0.058713600641145086,0.058713600641145086,0.058713600641145086
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2016-06-30,2016,2015,72052.0674,70029.44307,-0.028071704296440576,-0.028071704296440576,0.058713600641145086,0.058713600641145086,0.058713600641145086
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2016-09-30,2016,2015,72052.0674,70029.44307,-0.028071704296440576,-0.028071704296440576,-0.028071704296440576,0.058713600641145086,0.058713600641145086
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2016-12-31,2016,2015,72052.0674,70029.44307,-0.028071704296440576,-0.028071704296440576,-0.028071704296440576,-0.028071704296440576,0.058713600641145086
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2017-03-31,2017,2016,76182.23062,71890.0,-0.05634162435345086,-0.028071704296440576,-0.028071704296440576,-0.028071704296440576,-0.028071704296440576
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2017-06-30,2017,2016,76182.23062,71890.0,-0.05634162435345086,-0.05634162435345086,-0.028071704296440576,-0.028071704296440576,-0.028071704296440576
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2017-09-30,2017,2016,76182.23062,71890.0,-0.05634162435345086,-0.05634162435345086,-0.05634162435345086,-0.028071704296440576,-0.028071704296440576
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2017-12-31,2017,2016,76182.23062,71890.0,-0.05634162435345086,-0.05634162435345086,-0.05634162435345086,-0.05634162435345086,-0.028071704296440576
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2018-03-31,2018,2017,81742.69215,76450.0,-0.06474819963462633,-0.05634162435345086,-0.05634162435345086,-0.05634162435345086,-0.05634162435345086
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2018-06-30,2018,2017,81742.69215,76450.0,-0.06474819963462633,-0.06474819963462633,-0.05634162435345086,-0.05634162435345086,-0.05634162435345086
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2018-09-30,2018,2017,81742.69215,76450.0,-0.06474819963462633,-0.06474819963462633,-0.06474819963462633,-0.05634162435345086,-0.05634162435345086
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Total WW Revenues,2018-12-31,2018,2017,81742.69215,76450.0,-0.06474819963462633,-0.06474819963462633,-0.06474819963462633,-0.06474819963462633,-0.05634162435345086
