Company,Item,Year,Data Kind,Data,Source,Comment
Hikma Pharmaceuticals,Other Rx Sales,2014,Actual Data,1456.278923,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2015,Actual Data,1412.014753,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2016,Actual Data,1927.245213,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2017,Actual Data,1913.370168,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2018,Actual Data,2046.313963,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2019,Actual Data,2054.284297,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2020,Actual Data,2221.934463,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2021,Actual Data,2334.367588,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2022,Actual Data,2448.389235,Forecast,
Hikma Pharmaceuticals,Other Rx Sales,2023,Actual Data,2655.993061,Forecast,
Hikma Pharmaceuticals,Other Rx Sales,2023,CAGR (%),10.9148857,Forecast,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2010,Actual Data,725.909343,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2011,Actual Data,912.411064,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2012,Actual Data,1102.501524,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2013,Actual Data,1358.074139,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2014,Actual Data,1479.9986,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2015,Actual Data,1430.963792,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2016,Actual Data,1941.329702,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2017,Actual Data,1926.776415,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2018,Actual Data,2060.199042,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2019,Actual Data,2196.059198,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2020,Actual Data,2334,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2021,Actual Data,2542,Reported,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2022,Actual Data,2731.941819,Forecast,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2023,Actual Data,2925.37567,Forecast,
Hikma Pharmaceuticals,Total WW Prescription (Rx) Sales,2023,CAGR (%),11.3169969,Forecast,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2010,Actual Data,725.909343,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2011,Actual Data,912.411064,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2012,Actual Data,1102.501524,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2013,Actual Data,1358.074139,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2014,Actual Data,1479.9986,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2015,Actual Data,1430.963792,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2016,Actual Data,1941.329702,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2017,Actual Data,1926.776415,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2018,Actual Data,2060.199042,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2019,Actual Data,2196.059198,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2020,Actual Data,2334,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2021,Actual Data,2542,Reported,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2022,Actual Data,2731.941819,Forecast,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2023,Actual Data,2925.37567,Forecast,
Hikma Pharmaceuticals,Total WW Pharmaceuticals,2023,CAGR (%),11.3169969,Forecast,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2010,Actual Data,5.117636915,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2011,Actual Data,5.576774242,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2012,Actual Data,6.157656647,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2013,Actual Data,7.000382157,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2014,Actual Data,8.999991487,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2015,Actual Data,8.999772274,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2016,Actual Data,9.001528756,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2017,Actual Data,8.998955753,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2018,Actual Data,10.00096622,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2019,Actual Data,11.00029653,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2020,Actual Data,7,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2021,Actual Data,11,Reported,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2022,Actual Data,7.360175,Forecast,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2023,Actual Data,7.42802675,Forecast,
Hikma Pharmaceuticals,MedTech & Healthcare Supply,2023,CAGR (%),2.9073656,Forecast,
Hikma Pharmaceuticals,Other Sales,2019,Actual Data,-4.000107829,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2010,Actual Data,731.0269799,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2011,Actual Data,917.9878382,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2012,Actual Data,1108.659181,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2013,Actual Data,1365.074521,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2014,Actual Data,1488.998592,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2015,Actual Data,1439.963564,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2016,Actual Data,1950.33123,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2017,Actual Data,1935.775371,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2018,Actual Data,2070.200008,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2019,Actual Data,2203.059387,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2020,Actual Data,2341,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2021,Actual Data,2553,Reported,
Hikma Pharmaceuticals,Total WW Revenues,2022,Actual Data,2739.301994,Forecast,
Hikma Pharmaceuticals,Total WW Revenues,2023,Actual Data,2932.803697,Forecast,
Hikma Pharmaceuticals,Total WW Revenues,2023,CAGR (%),11.2785625,Forecast,
Hikma Pharmaceuticals,   of which WW Generics,2010,Actual Data,331.8863049,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2011,Actual Data,470.5219524,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2012,Actual Data,573.6770116,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2013,Actual Data,804.0438935,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2014,Actual Data,928.9991213,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2015,Actual Data,860.9782142,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2016,Actual Data,1385.235258,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2017,Actual Data,1390.838606,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2018,Actual Data,1518.146672,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2019,Actual Data,1613.043482,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2020,Actual Data,1721,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2021,Actual Data,1873,Reported,
Hikma Pharmaceuticals,   of which WW Generics,2022,Actual Data,2046.970715,Forecast,
Hikma Pharmaceuticals,   of which WW Generics,2023,Actual Data,2200.617261,Forecast,
Hikma Pharmaceuticals,   of which WW Generics,2023,CAGR (%),15.6635593,Forecast,
Human Genome Sciences,Rx Sales from Products module,2010,Actual Data,47.159,Reported,
Human Genome Sciences,Rx Sales from Products module,2011,Actual Data,104.863,Reported,
Human Genome Sciences,Rx Sales from Products module,2012,Actual Data,121.3818333,Forecast,
Human Genome Sciences,Total WW Prescription (Rx) Sales,2010,Actual Data,47.159,Reported,
Human Genome Sciences,Total WW Prescription (Rx) Sales,2011,Actual Data,104.863,Reported,
Human Genome Sciences,Total WW Prescription (Rx) Sales,2012,Actual Data,121.3818333,Forecast,
Human Genome Sciences,Alliance/ Co-promotion Revenue,2012,Actual Data,2.63026484,Forecast,
Human Genome Sciences,Other Pharmaceuticals,2010,Actual Data,110.192,Reported,
Human Genome Sciences,Other Pharmaceuticals,2011,Actual Data,26.112,Reported,
Human Genome Sciences,Other Pharmaceuticals,2012,Actual Data,11.60096804,Forecast,
Human Genome Sciences,Total WW Pharmaceuticals,2010,Actual Data,157.351,Reported,
Human Genome Sciences,Total WW Pharmaceuticals,2011,Actual Data,130.975,Reported,
Human Genome Sciences,Total WW Pharmaceuticals,2012,Actual Data,135.6130662,Forecast,
Human Genome Sciences,Total WW Revenues,2010,Actual Data,157.351,Reported,
Human Genome Sciences,Total WW Revenues,2011,Actual Data,130.975,Reported,
Human Genome Sciences,Total WW Revenues,2012,Actual Data,135.6130662,Forecast,
ICU Medical,MedTech & Healthcare Supply,2010,Actual Data,282.959,Reported,
ICU Medical,MedTech & Healthcare Supply,2011,Actual Data,302.195,Reported,
ICU Medical,MedTech & Healthcare Supply,2012,Actual Data,316.869,Reported,
ICU Medical,MedTech & Healthcare Supply,2013,Actual Data,313.716,Reported,
ICU Medical,MedTech & Healthcare Supply,2014,Actual Data,309.26,Reported,
ICU Medical,MedTech & Healthcare Supply,2015,Actual Data,341.668,Reported,
ICU Medical,MedTech & Healthcare Supply,2016,Actual Data,379.372,Reported,
ICU Medical,MedTech & Healthcare Supply,2017,Actual Data,1292.613,Reported,
ICU Medical,MedTech & Healthcare Supply,2018,Actual Data,1400.04,Reported,
ICU Medical,MedTech & Healthcare Supply,2019,Actual Data,1266.208,Reported,
ICU Medical,MedTech & Healthcare Supply,2020,Actual Data,1271,Reported,
ICU Medical,MedTech & Healthcare Supply,2021,Actual Data,1316.3,Reported,
ICU Medical,MedTech & Healthcare Supply,2022,Actual Data,2413.366667,Forecast,
ICU Medical,MedTech & Healthcare Supply,2023,Actual Data,2483.650095,Forecast,
ICU Medical,MedTech & Healthcare Supply,2023,CAGR (%),18.186177,Forecast,
ICU Medical,Total WW Revenues,2010,Actual Data,282.959,Reported,
ICU Medical,Total WW Revenues,2011,Actual Data,302.195,Reported,
ICU Medical,Total WW Revenues,2012,Actual Data,316.869,Reported,
ICU Medical,Total WW Revenues,2013,Actual Data,313.716,Reported,
ICU Medical,Total WW Revenues,2014,Actual Data,309.26,Reported,
ICU Medical,Total WW Revenues,2015,Actual Data,341.668,Reported,
ICU Medical,Total WW Revenues,2016,Actual Data,379.372,Reported,
ICU Medical,Total WW Revenues,2017,Actual Data,1292.613,Reported,
ICU Medical,Total WW Revenues,2018,Actual Data,1400.04,Reported,
ICU Medical,Total WW Revenues,2019,Actual Data,1266.208,Reported,
ICU Medical,Total WW Revenues,2020,Actual Data,1271,Reported,
ICU Medical,Total WW Revenues,2021,Actual Data,1316.3,Reported,
ICU Medical,Total WW Revenues,2022,Actual Data,2413.366667,Forecast,
ICU Medical,Total WW Revenues,2023,Actual Data,2483.650095,Forecast,
ICU Medical,Total WW Revenues,2023,CAGR (%),18.186177,Forecast,
Insulet,MedTech & Healthcare Supply,2010,Actual Data,96.966,Reported,
Insulet,MedTech & Healthcare Supply,2011,Actual Data,152.255,Reported,
Insulet,MedTech & Healthcare Supply,2012,Actual Data,211.369,Reported,
Insulet,MedTech & Healthcare Supply,2013,Actual Data,247.084,Reported,
Insulet,MedTech & Healthcare Supply,2014,Actual Data,231.321,Reported,
Insulet,MedTech & Healthcare Supply,2015,Actual Data,263.893,Reported,
Insulet,MedTech & Healthcare Supply,2016,Actual Data,366.989,Reported,
Insulet,MedTech & Healthcare Supply,2017,Actual Data,463.768,Reported,
Insulet,MedTech & Healthcare Supply,2018,Actual Data,563.823,Reported,
Insulet,MedTech & Healthcare Supply,2019,Actual Data,738.2,Reported,
Insulet,MedTech & Healthcare Supply,2020,Actual Data,904.4,Reported,
Insulet,MedTech & Healthcare Supply,2021,Actual Data,1098.8,Forecast,
Insulet,MedTech & Healthcare Supply,2022,Actual Data,1273.327751,Forecast,
Insulet,MedTech & Healthcare Supply,2023,Actual Data,1554.147964,Forecast,
Insulet,MedTech & Healthcare Supply,2023,CAGR (%),23.7891354,Forecast,
Insulet,Total WW Revenues,2010,Actual Data,96.966,Reported,
Insulet,Total WW Revenues,2011,Actual Data,152.255,Reported,
Insulet,Total WW Revenues,2012,Actual Data,211.369,Reported,
Insulet,Total WW Revenues,2013,Actual Data,247.084,Reported,
Insulet,Total WW Revenues,2014,Actual Data,231.321,Reported,
Insulet,Total WW Revenues,2015,Actual Data,263.893,Reported,
Insulet,Total WW Revenues,2016,Actual Data,366.989,Reported,
Insulet,Total WW Revenues,2017,Actual Data,463.768,Reported,
Insulet,Total WW Revenues,2018,Actual Data,563.823,Reported,
Insulet,Total WW Revenues,2019,Actual Data,738.2,Reported,
Insulet,Total WW Revenues,2020,Actual Data,904.4,Reported,
Insulet,Total WW Revenues,2021,Actual Data,1098.8,Forecast,
Insulet,Total WW Revenues,2022,Actual Data,1273.327751,Forecast,
Insulet,Total WW Revenues,2023,Actual Data,1554.147964,Forecast,
Insulet,Total WW Revenues,2023,CAGR (%),23.7891354,Forecast,
Johnson & Johnson,Rx Sales from Products module,2010,Actual Data,18309.48978,Reported,
Johnson & Johnson,Rx Sales from Products module,2011,Actual Data,20035.15314,Reported,
Johnson & Johnson,Rx Sales from Products module,2012,Actual Data,21718.89409,Reported,
Johnson & Johnson,Rx Sales from Products module,2013,Actual Data,24878.10006,Reported,
Johnson & Johnson,Rx Sales from Products module,2014,Actual Data,29205.37427,Reported,
Johnson & Johnson,Rx Sales from Products module,2015,Actual Data,27942.1033,Reported,
Johnson & Johnson,Rx Sales from Products module,2016,Actual Data,30007.47631,Reported,
Johnson & Johnson,Rx Sales from Products module,2017,Actual Data,32718.98382,Reported,
Johnson & Johnson,Rx Sales from Products module,2018,Actual Data,37402.87922,Reported,
Johnson & Johnson,Rx Sales from Products module,2019,Actual Data,38885.17457,Reported,
Johnson & Johnson,Rx Sales from Products module,2020,Actual Data,42798.90439,Reported,
Johnson & Johnson,Rx Sales from Products module,2021,Actual Data,48808.96681,Reported,
Johnson & Johnson,Rx Sales from Products module,2022,Actual Data,54265.87222,Forecast,
Johnson & Johnson,Rx Sales from Products module,2023,Actual Data,54929.50969,Forecast,
Johnson & Johnson,Rx Sales from Products module,2023,CAGR (%),8.8183829,Forecast,
Johnson & Johnson,Other Rx Sales,2010,Actual Data,2474.972718,Reported,
Johnson & Johnson,Other Rx Sales,2011,Actual Data,2022.686088,Reported,
Johnson & Johnson,Other Rx Sales,2012,Actual Data,1960.811159,Reported,
Johnson & Johnson,Other Rx Sales,2013,Actual Data,1597.83973,Reported,
Johnson & Johnson,Other Rx Sales,2014,Actual Data,1537.832561,Reported,
Johnson & Johnson,Other Rx Sales,2015,Actual Data,1935.232654,Reported,
Johnson & Johnson,Other Rx Sales,2016,Actual Data,1658.089561,Reported,
Johnson & Johnson,Other Rx Sales,2017,Actual Data,1808.96508,Reported,
Johnson & Johnson,Other Rx Sales,2018,Actual Data,1483.277122,Reported,
Johnson & Johnson,Other Rx Sales,2019,Actual Data,1197.439893,Reported,
Johnson & Johnson,Other Rx Sales,2020,Actual Data,350.0179563,Reported,
Johnson & Johnson,Other Rx Sales,2021,Actual Data,1011.836903,Reported,
Johnson & Johnson,Other Rx Sales,2022,Actual Data,1268.081,Forecast,
Johnson & Johnson,Other Rx Sales,2023,Actual Data,1268.081,Forecast,
Johnson & Johnson,Other Rx Sales,2023,CAGR (%),-5.0139699,Forecast,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2010,Actual Data,20784.4625,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2011,Actual Data,22057.83923,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2012,Actual Data,23679.70525,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2013,Actual Data,26475.93979,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2014,Actual Data,30743.20683,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2015,Actual Data,29877.33595,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2016,Actual Data,31665.56587,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2017,Actual Data,34527.9489,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2018,Actual Data,38886.15634,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2019,Actual Data,40082.61446,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2020,Actual Data,43148.92235,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2021,Actual Data,49820.80371,Reported,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2022,Actual Data,55533.95322,Forecast,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2023,Actual Data,56197.59069,Forecast,
Johnson & Johnson,Total WW Prescription (Rx) Sales,2023,CAGR (%),7.9516155,Forecast,
Johnson & Johnson,OTC,2010,Actual Data,2339.794639,Reported,
Johnson & Johnson,OTC,2011,Actual Data,2223.535959,Reported,
Johnson & Johnson,OTC,2012,Actual Data,2244.151007,Reported,
Johnson & Johnson,OTC,2013,Actual Data,2273.728109,Reported,
Johnson & Johnson,OTC,2014,Actual Data,2291.64683,Reported,
Johnson & Johnson,OTC,2015,Actual Data,2317.259934,Reported,
Johnson & Johnson,OTC,2016,Actual Data,2341.737869,Reported,
Johnson & Johnson,OTC,2017,Actual Data,2367.417044,Reported,
Johnson & Johnson,OTC,2018,Actual Data,2342.252157,Reported,
Johnson & Johnson,OTC,2019,Actual Data,2321.162426,Reported,
Johnson & Johnson,OTC,2020,Actual Data,2350.558755,Reported,
Johnson & Johnson,OTC,2021,Actual Data,2363.542343,Reported,
Johnson & Johnson,OTC,2022,Actual Data,2379.363729,Forecast,
Johnson & Johnson,OTC,2023,Actual Data,2397.805283,Forecast,
Johnson & Johnson,OTC,2023,CAGR (%),0.1885675,Forecast,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2010,Actual Data,100.5375026,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2011,Actual Data,94.16077151,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2012,Actual Data,201.2947511,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2013,Actual Data,272.5602127,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2014,Actual Data,458.7931648,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2015,Actual Data,712.1800498,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2016,Actual Data,948.934127,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2017,Actual Data,1089.551103,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2018,Actual Data,1318.328009,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2019,Actual Data,1697.030551,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2020,Actual Data,1946.451,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2021,Actual Data,1871.069165,Reported,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2022,Actual Data,1920.210298,Forecast,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2023,Actual Data,1997.219221,Forecast,
Johnson & Johnson,Alliance/ Co-promotion Revenue,2023,CAGR (%),25.850129,Forecast,
Johnson & Johnson,Royalty & Licensing Income,2010,Actual Data,1511,Reported,
Johnson & Johnson,Royalty & Licensing Income,2011,Actual Data,2216,Reported,
Johnson & Johnson,Royalty & Licensing Income,2012,Actual Data,1470,Reported,
Johnson & Johnson,Royalty & Licensing Income,2013,Actual Data,1376.5,Reported,
Johnson & Johnson,Royalty & Licensing Income,2014,Actual Data,1111,Reported,
Johnson & Johnson,Royalty & Licensing Income,2015,Actual Data,840.4840005,Reported,
Johnson & Johnson,Royalty & Licensing Income,2016,Actual Data,849.5,Reported,
Johnson & Johnson,Royalty & Licensing Income,2017,Actual Data,638.5,Reported,
Johnson & Johnson,Royalty & Licensing Income,2018,Actual Data,529.5156492,Reported,
Johnson & Johnson,Royalty & Licensing Income,2019,Actual Data,418.3549888,Reported,
Johnson & Johnson,Royalty & Licensing Income,2020,Actual Data,476.626,Reported,
Johnson & Johnson,Royalty & Licensing Income,2021,Actual Data,405.5141304,Reported,
Johnson & Johnson,Royalty & Licensing Income,2022,Actual Data,392.8922787,Forecast,
Johnson & Johnson,Royalty & Licensing Income,2023,Actual Data,390.1962662,Forecast,
Johnson & Johnson,Royalty & Licensing Income,2023,CAGR (%),-9.8904823,Forecast,
Johnson & Johnson,Total WW Pharmaceuticals,2010,Actual Data,24735.79464,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2011,Actual Data,26591.53596,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2012,Actual Data,27595.15101,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2013,Actual Data,30398.72811,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2014,Actual Data,34604.64683,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2015,Actual Data,33747.25993,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2016,Actual Data,35805.73787,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2017,Actual Data,38623.41704,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2018,Actual Data,43076.25216,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2019,Actual Data,44519.16243,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2020,Actual Data,47922.5581,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2021,Actual Data,54460.92935,Reported,
Johnson & Johnson,Total WW Pharmaceuticals,2022,Actual Data,60226.41953,Forecast,
Johnson & Johnson,Total WW Pharmaceuticals,2023,Actual Data,60982.81146,Forecast,
Johnson & Johnson,Total WW Pharmaceuticals,2023,CAGR (%),7.1876468,Forecast,
Johnson & Johnson,Consumer Healthcare,2010,Actual Data,14590,Reported,
Johnson & Johnson,Consumer Healthcare,2011,Actual Data,14883,Reported,
Johnson & Johnson,Consumer Healthcare,2012,Actual Data,14447,Reported,
Johnson & Johnson,Consumer Healthcare,2013,Actual Data,14697,Reported,
Johnson & Johnson,Consumer Healthcare,2014,Actual Data,14496,Reported,
Johnson & Johnson,Consumer Healthcare,2015,Actual Data,13507,Reported,
Johnson & Johnson,Consumer Healthcare,2016,Actual Data,13307,Reported,
Johnson & Johnson,Consumer Healthcare,2017,Actual Data,13602,Reported,
Johnson & Johnson,Consumer Healthcare,2018,Actual Data,13853,Reported,
Johnson & Johnson,Consumer Healthcare,2019,Actual Data,13898,Reported,
Johnson & Johnson,Consumer Healthcare,2020,Actual Data,14052.99975,Reported,
Johnson & Johnson,Consumer Healthcare,2021,Actual Data,14617.61299,Reported,
Johnson & Johnson,Consumer Healthcare,2022,Actual Data,15000.7315,Forecast,
Johnson & Johnson,Consumer Healthcare,2023,Actual Data,15570.394,Forecast,
Johnson & Johnson,Consumer Healthcare,2023,CAGR (%),0.5015221,Forecast,
Johnson & Johnson,MedTech & Healthcare Supply,2010,Actual Data,24601,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2011,Actual Data,25779,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2012,Actual Data,27426,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2013,Actual Data,28490,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2014,Actual Data,27522,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2015,Actual Data,25137,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2016,Actual Data,25119,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2017,Actual Data,26592,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2018,Actual Data,26994,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2019,Actual Data,25963,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2020,Actual Data,22959,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2021,Actual Data,27060,Reported,
Johnson & Johnson,MedTech & Healthcare Supply,2022,Actual Data,28033.16927,Forecast,
Johnson & Johnson,MedTech & Healthcare Supply,2023,Actual Data,29305.84544,Forecast,
Johnson & Johnson,MedTech & Healthcare Supply,2023,CAGR (%),1.3552546,Forecast,
Johnson & Johnson,Balancing OTC/MedTech,2010,Actual Data,-2339.794639,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2011,Actual Data,-2223.535959,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2012,Actual Data,-2244.151007,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2013,Actual Data,-2273.728109,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2014,Actual Data,-2291.64683,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2015,Actual Data,-2317.259934,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2016,Actual Data,-2341.737869,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2017,Actual Data,-2367.417044,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2018,Actual Data,-2342.252157,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2019,Actual Data,-2321.162426,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2020,Actual Data,-2350.558755,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2021,Actual Data,-2363.542343,Reported,
Johnson & Johnson,Balancing OTC/MedTech,2022,Actual Data,-2379.363729,Forecast,
Johnson & Johnson,Balancing OTC/MedTech,2023,Actual Data,-2397.805283,Forecast,
Johnson & Johnson,Balancing OTC/MedTech,2023,CAGR (%),0.1885675,Forecast,
Johnson & Johnson,Total WW Revenues,2010,Actual Data,61587,Reported,
Johnson & Johnson,Total WW Revenues,2011,Actual Data,65030,Reported,
Johnson & Johnson,Total WW Revenues,2012,Actual Data,67224,Reported,
Johnson & Johnson,Total WW Revenues,2013,Actual Data,71312,Reported,
Johnson & Johnson,Total WW Revenues,2014,Actual Data,74331,Reported,
Johnson & Johnson,Total WW Revenues,2015,Actual Data,70074,Reported,
Johnson & Johnson,Total WW Revenues,2016,Actual Data,71890,Reported,
Johnson & Johnson,Total WW Revenues,2017,Actual Data,76450,Reported,
Johnson & Johnson,Total WW Revenues,2018,Actual Data,81581,Reported,
Johnson & Johnson,Total WW Revenues,2019,Actual Data,82059,Reported,
Johnson & Johnson,Total WW Revenues,2020,Actual Data,82583.9991,Reported,
Johnson & Johnson,Total WW Revenues,2021,Actual Data,93775,Reported,
Johnson & Johnson,Total WW Revenues,2022,Actual Data,100880.9566,Forecast,
Johnson & Johnson,Total WW Revenues,2023,Actual Data,103461.2456,Forecast,
Johnson & Johnson,Total WW Revenues,2023,CAGR (%),4.0710404,Forecast,
Merck & Co,Rx Sales from Products module,2010,Actual Data,37260.62963,Reported,
Merck & Co,Rx Sales from Products module,2011,Actual Data,39636.14422,Reported,
Merck & Co,Rx Sales from Products module,2012,Actual Data,38918.02806,Reported,
Merck & Co,Rx Sales from Products module,2013,Actual Data,35397.5765,Reported,
Merck & Co,Rx Sales from Products module,2014,Actual Data,34135.01528,Reported,
Merck & Co,Rx Sales from Products module,2015,Actual Data,32884.02334,Reported,
Merck & Co,Rx Sales from Products module,2016,Actual Data,33609.65577,Reported,
