year,state_code,state_name,measure_id,measure_short_desc,measure_desc,total_population,value
2017,NH,New Hampshire,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,196059,57.391185816514415
2017,NH,New Hampshire,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,196059,6.7
2017,NH,New Hampshire,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,196059,10.97941844036744
2017,NH,New Hampshire,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,196059,5.57941844036744
2017,NH,New Hampshire,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,196059,71.53234893577954
2017,NH,New Hampshire,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,196059,79.52939574311814
2017,NH,New Hampshire,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,196059,6.802953192661392
2017,NH,New Hampshire,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,196059,17.985324825690224
2017,NH,New Hampshire,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,196059,8.935302128440927
2017,NH,New Hampshire,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,196059,27.97941844036744
2017,NH,New Hampshire,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,196059,2.7117673761469763
2017,NH,New Hampshire,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,196059,26.629441137616737
2017,NH,New Hampshire,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,196059,13.470604256881858
2017,NH,New Hampshire,OBESITY,Obesity,Obesity among adults aged >=18 Years,196059,30.51767376146976
2017,NH,New Hampshire,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,196059,12.226487944955345
2017,NH,New Hampshire,STROKE,Stroke,Stroke among adults aged >=18 Years,196059,2.7676510642204644
2017,NJ,New Jersey,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,1178534,23.255598226270944
2017,NJ,New Jersey,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,1178534,22.74553436727324
2017,NJ,New Jersey,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,1178534,14.960963705756473
2017,NJ,New Jersey,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1178534,36.58954421340411
2017,NJ,New Jersey,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1178534,60.68241892045542
2017,NJ,New Jersey,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,1178534,5.368291029363599
2017,NJ,New Jersey,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,1178534,9.658240831405797
2017,NJ,New Jersey,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,1178534,6.7237699548761425
2017,NJ,New Jersey,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,1178534,75.27828293456108
2017,NJ,New Jersey,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1178534,81.50793358528477
2017,NJ,New Jersey,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,1178534,7.30855792026365
2017,NJ,New Jersey,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,1178534,19.82543668659538
2017,NJ,New Jersey,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,1178534,15.027198197082138
2017,NJ,New Jersey,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1178534,31.61534236602423
2017,NJ,New Jersey,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,1178534,3.722021172066313
2017,NJ,New Jersey,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,1178534,39.07391912324974
2017,NJ,New Jersey,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,1178534,15.580953286031628
2017,NJ,New Jersey,OBESITY,Obesity,Obesity among adults aged >=18 Years,1178534,33.90908934320096
2017,NJ,New Jersey,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,1178534,15.801151685059574
2017,NJ,New Jersey,STROKE,Stroke,Stroke among adults aged >=18 Years,1178534,3.9782712250983003
2017,NM,New Mexico,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,798938,14.399828647529597
2017,NM,New Mexico,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,798938,22.965849540264703
2017,NM,New Mexico,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,798938,16.361285731808977
2017,NM,New Mexico,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,798938,26.282813184502427
2017,NM,New Mexico,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,798938,52.54688799381178
2017,NM,New Mexico,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,798938,5.978013062340256
2017,NM,New Mexico,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,798938,9.822260801213611
2017,NM,New Mexico,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,798938,5.149236361269585
2017,NM,New Mexico,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,798938,59.62916959764087
2017,NM,New Mexico,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,798938,76.60079017395591
2017,NM,New Mexico,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,798938,5.173595698289479
2017,NM,New Mexico,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,798938,16.955783177167692
2017,NM,New Mexico,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,798938,8.793594747026678
2017,NM,New Mexico,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,798938,27.14108316289875
2017,NM,New Mexico,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,798938,3.009955215548641
2017,NM,New Mexico,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,798938,22.063532214014106
2017,NM,New Mexico,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,798938,13.920360027937086
2017,NM,New Mexico,OBESITY,Obesity,Obesity among adults aged >=18 Years,798938,26.677249173277527
2017,NM,New Mexico,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,798938,13.08514565585815
2017,NM,New Mexico,STROKE,Stroke,Stroke among adults aged >=18 Years,798938,2.700186747907848
2017,NV,Nevada,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,1373931,18.410566615062912
2017,NV,Nevada,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,1373931,19.938832445006337
2017,NV,Nevada,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,1373931,19.136095844696715
2017,NV,Nevada,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1373931,30.432906528784923
2017,NV,Nevada,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1373931,53.42317787428917
2017,NV,Nevada,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,1373931,6.036067677343331
2017,NV,Nevada,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,1373931,9.948776321372762
2017,NV,Nevada,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,1373931,5.887299507762762
2017,NV,Nevada,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,1373931,65.47685233101225
2017,NV,Nevada,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1373931,77.85770893880407
2017,NV,Nevada,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,1373931,7.085884225627051
2017,NV,Nevada,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,1373931,19.493105185049323
2017,NV,Nevada,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,1373931,10.131367732440713
2017,NV,Nevada,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1373931,28.98824715360524
2017,NV,Nevada,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,1373931,3.085295768128094
2017,NV,Nevada,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,1373931,27.815522831932604
2017,NV,Nevada,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,1373931,13.70178233113599
2017,NV,Nevada,OBESITY,Obesity,Obesity among adults aged >=18 Years,1373931,26.783498880220332
2017,NV,Nevada,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,1373931,13.496631781363112
2017,NV,Nevada,STROKE,Stroke,Stroke among adults aged >=18 Years,1373931,3.082328515769715
2017,NY,New York,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,9296499,15.970406633723083
2017,NY,New York,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,9296499,20.534551318727623
2017,NY,New York,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,9296499,17.74228318639092
2017,NY,New York,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,9296499,29.232073299851912
2017,NY,New York,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,9296499,58.49192719753964
2017,NY,New York,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,9296499,5.646842117661713
2017,NY,New York,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,9296499,9.78681853243893
2017,NY,New York,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,9296499,5.701315753381999
2017,NY,New York,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,9296499,74.13481164253338
2017,NY,New York,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,9296499,83.16564704626978
2017,NY,New York,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,9296499,5.815808822224366
2017,NY,New York,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,9296499,16.583468421822023
2017,NY,New York,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,9296499,11.237282206989965
2017,NY,New York,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,9296499,29.33394345548792
2017,NY,New York,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,9296499,3.1421422193451534
2017,NY,New York,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,9296499,30.16848251153472
2017,NY,New York,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,9296499,13.208873028437909
2017,NY,New York,OBESITY,Obesity,Obesity among adults aged >=18 Years,9296499,25.734824367753927
2017,NY,New York,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,9296499,12.719628238544425
2017,NY,New York,STROKE,Stroke,Stroke among adults aged >=18 Years,9296499,3.178070497291507
2017,OH,Ohio,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,2330226,13.382758195986142
2017,OH,Ohio,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,2330226,27.013203440352996
2017,OH,Ohio,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,2330226,17.75188119092311
2017,OH,Ohio,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2330226,36.27842921673692
2017,OH,Ohio,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2330226,63.64478359609755
2017,OH,Ohio,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,2330226,6.121332608940077
2017,OH,Ohio,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,2330226,10.741515629814447
2017,OH,Ohio,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,2330226,7.394462768847313
2017,OH,Ohio,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,2330226,74.0648601036981
2017,OH,Ohio,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,2330226,76.64419275211932
2017,OH,Ohio,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,2330226,9.153891167637816
2017,OH,Ohio,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,2330226,25.148171722399457
2017,OH,Ohio,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,2330226,13.824181431328979
2017,OH,Ohio,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,2330226,29.387340541217892
2017,OH,Ohio,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,2330226,3.574676576435076
2017,OH,Ohio,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,2330226,34.45308167533965
2017,OH,Ohio,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,2330226,16.384255475649145
2017,OH,Ohio,OBESITY,Obesity,Obesity among adults aged >=18 Years,2330226,38.84466510973614
2017,OH,Ohio,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,2330226,15.586454489822017
2017,OH,Ohio,STROKE,Stroke,Stroke among adults aged >=18 Years,2330226,4.236689703058845
2017,OK,Oklahoma,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,1359952,17.616737576032094
2017,OK,Oklahoma,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,1359952,24.268102403614243
2017,OK,Oklahoma,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,1359952,14.484421729590457
2017,OK,Oklahoma,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1359952,35.35983417061779
2017,OK,Oklahoma,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1359952,61.39814831699942
2017,OK,Oklahoma,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,1359952,6.301207322023131
2017,OK,Oklahoma,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,1359952,10.256641337341318
2017,OK,Oklahoma,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,1359952,6.47268896255162
2017,OK,Oklahoma,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,1359952,67.39778117168841
2017,OK,Oklahoma,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1359952,75.89472599032908
2017,OK,Oklahoma,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,1359952,7.657987561325694
2017,OK,Oklahoma,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,1359952,19.71438749308799
2017,OK,Oklahoma,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,1359952,11.113007738508418
2017,OK,Oklahoma,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1359952,32.22897506676706
2017,OK,Oklahoma,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,1359952,3.196106553760721
2017,OK,Oklahoma,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,1359952,32.137116162923405
2017,OK,Oklahoma,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,1359952,15.212347347553443
2017,OK,Oklahoma,OBESITY,Obesity,Obesity among adults aged >=18 Years,1359952,34.84407420261891
2017,OK,Oklahoma,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,1359952,13.784278783368825
2017,OK,Oklahoma,STROKE,Stroke,Stroke among adults aged >=18 Years,1359952,3.334604677223902
2017,OR,Oregon,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,1333152,12.348425310842273
2017,OR,Oregon,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,1333152,22.253116073786035
2017,OR,Oregon,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,1333152,18.589661643983582
2017,OR,Oregon,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1333152,26.75861642183337
2017,OR,Oregon,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1333152,50.72139515974172
2017,OR,Oregon,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,1333152,6.394586063704663
2017,OR,Oregon,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,1333152,10.378884028227839
2017,OR,Oregon,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,1333152,5.19968750750102
2017,OR,Oregon,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,1333152,59.94276226566814
2017,OR,Oregon,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1333152,74.14270930846594
2017,OR,Oregon,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,1333152,5.2922379443604335
2017,OR,Oregon,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,1333152,17.139406384268263
2017,OR,Oregon,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,1333152,8.23890681632702
2017,OR,Oregon,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1333152,27.28983184213053
2017,OR,Oregon,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,1333152,2.7620264605986415
2017,OR,Oregon,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,1333152,20.208682730851393
2017,OR,Oregon,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,1333152,14.173804037349079
2017,OR,Oregon,OBESITY,Obesity,Obesity among adults aged >=18 Years,1333152,27.0862403536881
2017,OR,Oregon,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,1333152,11.93773470692014
2017,OR,Oregon,STROKE,Stroke,Stroke among adults aged >=18 Years,1333152,2.776750363049375
2017,PA,Pennsylvania,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,2290681,13.756582649439187
2017,PA,Pennsylvania,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,2290681,26.85972018801396
2017,PA,Pennsylvania,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,2290681,19.50077793459674
2017,PA,Pennsylvania,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2290681,34.08342877074547
2017,PA,Pennsylvania,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2290681,62.016392636076354
2017,PA,Pennsylvania,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,2290681,6.075474280355929
2017,PA,Pennsylvania,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,2290681,11.121537307027909
2017,PA,Pennsylvania,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,2290681,6.80723396230204
2017,PA,Pennsylvania,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,2290681,73.04606128046639
2017,PA,Pennsylvania,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,2290681,78.11440183072196
2017,PA,Pennsylvania,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,2290681,7.487874653869308
2017,PA,Pennsylvania,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,2290681,24.27343680765676
2017,PA,Pennsylvania,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,2290681,12.86554897866617
2017,PA,Pennsylvania,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,2290681,29.22596708140505
2017,PA,Pennsylvania,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,2290681,3.435138196894286
2017,PA,Pennsylvania,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,2290681,29.686922229677553
2017,PA,Pennsylvania,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,2290681,16.01218428056984
2017,PA,Pennsylvania,OBESITY,Obesity,Obesity among adults aged >=18 Years,2290681,34.699062593176436
2017,PA,Pennsylvania,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,2290681,15.193870163501597
2017,PA,Pennsylvania,STROKE,Stroke,Stroke among adults aged >=18 Years,2290681,4.008869982332765
2017,RI,Rhode Island,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,412249,12.89200701517772
2017,RI,Rhode Island,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,412249,24.984202993821693
2017,RI,Rhode Island,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,412249,17.616212774318434
2017,RI,Rhode Island,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,412249,32.67146433344896
2017,RI,Rhode Island,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,412249,60.26313490147945
2017,RI,Rhode Island,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,412249,6.486855516932728
2017,RI,Rhode Island,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,412249,12.00130115536969
2017,RI,Rhode Island,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,412249,5.828707407416391
2017,RI,Rhode Island,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,412249,80.75020266877543
2017,RI,Rhode Island,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,412249,82.7058777583451
2017,RI,Rhode Island,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,412249,7.143087066311865
2017,RI,Rhode Island,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,412249,18.27637932414633
2017,RI,Rhode Island,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,412249,10.53370511511247
2017,RI,Rhode Island,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,412249,28.900366040912168
2017,RI,Rhode Island,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,412249,3.0117424178105954
2017,RI,Rhode Island,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,412249,30.058482373516977
2017,RI,Rhode Island,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,412249,15.631671392774756
2017,RI,Rhode Island,OBESITY,Obesity,Obesity among adults aged >=18 Years,412249,33.20352141545522
2017,RI,Rhode Island,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,412249,14.080840220352263
2017,RI,Rhode Island,STROKE,Stroke,Stroke among adults aged >=18 Years,412249,3.1498938748183747
2017,SC,South Carolin,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,480823,15.655139209230839
2017,SC,South Carolin,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,480823,23.845908993538163
2017,SC,South Carolin,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,480823,18.517436353918175
2017,SC,South Carolin,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,480823,35.68909058010952
2017,SC,South Carolin,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,480823,62.21302100773049
2017,SC,South Carolin,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,480823,6.346454932480351
2017,SC,South Carolin,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,480823,9.555814925658714
2017,SC,South Carolin,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,480823,5.813152657006841
2017,SC,South Carolin,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,480823,68.50176177096354
2017,SC,South Carolin,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,480823,80.98141603043115
2017,SC,South Carolin,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,480823,6.342885427693767
2017,SC,South Carolin,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,480823,17.905489546049168
2017,SC,South Carolin,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,480823,11.88621488572718
2017,SC,South Carolin,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,480823,30.37708179517203
2017,SC,South Carolin,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,480823,3.12074796754731
2017,SC,South Carolin,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,480823,26.667889431246014
2017,SC,South Carolin,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,480823,13.968164376496134
2017,SC,South Carolin,OBESITY,Obesity,Obesity among adults aged >=18 Years,480823,33.322311328701
2017,SC,South Carolin,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,480823,12.334712565746647
2017,SC,South Carolin,STROKE,Stroke,Stroke among adults aged >=18 Years,480823,3.4629763967197906
2017,SD,South Dakota,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,221844,11.461264672472547
2017,SD,South Dakota,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,221844,20.088337750851952
2017,SD,South Dakota,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,221844,18.14683831881863
2017,SD,South Dakota,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,221844,29.16402877697842
2017,SD,South Dakota,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,221844,58.35138205225294
2017,SD,South Dakota,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,221844,6.530632336236274
2017,SD,South Dakota,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,221844,8.483794017417646
2017,SD,South Dakota,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,221844,5.622529344945096
2017,SD,South Dakota,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,221844,66.13419159409315
2017,SD,South Dakota,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,221844,75.64861794774707
2017,SD,South Dakota,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,221844,4.822529344945097
2017,SD,South Dakota,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,221844,18.73517606967058
2017,SD,South Dakota,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,221844,8.736955698599015
2017,SD,South Dakota,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,221844,24.86758803483529
2017,SD,South Dakota,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,221844,2.6612646724725484
2017,SD,South Dakota,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,221844,23.098220371071562
2017,SD,South Dakota,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,221844,10.775691026126466
2017,SD,South Dakota,OBESITY,Obesity,Obesity among adults aged >=18 Years,221844,32.680234759560776
