item_code,demographics_code,year,value,item_text,demographics_text
INSPENSN,LB04,2016,6831,Personal insurance and pensions,Age of reference person
WELFARE,LB17,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Housing tenure
WELFARE,LB16,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Generation of reference person
BEEF,LB14,2016,244,Beef,Highest education level of any member
FEDTAXES,LB15,2016,8367,Federal income taxes,Deciles of income before taxes
BEEF,LB16,2016,244,Beef,Generation of reference person
OTHRTAX,LB14,2016,75,Other taxes,Highest education level of any member
WELFARE,LB12,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Occupation of reference person
FEESADM,LB11,2016,681,Entertainment: fees and admissions,Region of residence
TVAUDIO,LB15,2016,1085,Audio and visual equipment and services,Deciles of income before taxes
BAKERY,LB16,2016,353,Bakery products,Generation of reference person
PETS,LB04,2016,583,Pets,Age of reference person
LIFEINSR,LB06,2016,322,Life and other personal insurance,Composition of consumer unit
BEEF,LB15,2016,244,Beef,Deciles of income before taxes
WELFARE,LB14,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Highest education level of any member
BAKERY,LB17,2016,353,Bakery products,Housing tenure
OTHRTAX,LB12,2016,75,Other taxes,Occupation of reference person
OTHAPPRL,LB12,2016,257,Other apparel products and services,Occupation of reference person
WELFARE,LB15,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Deciles of income before taxes
OTHRTAX,LB11,2016,75,Other taxes,Region of residence
LIFEINSR,LB04,2016,322,Life and other personal insurance,Age of reference person
FEDTAXES,LB16,2016,8367,Federal income taxes,Generation of reference person
INSPENSN,LB05,2016,6831,Personal insurance and pensions,Size of consumer unit
BEEF,LB06,2016,244,Beef,Composition of consumer unit
INSPENSN,LB11,2016,6831,Personal insurance and pensions,Region of residence
BEEF,LB01,2016,244,Beef,Quintiles of income before taxes
190904,LB02,2016,55,"Food prep. by consumer unit, out-of-town trips",Income before taxes
INSPENSN,LB12,2016,6831,Personal insurance and pensions,Occupation of reference person
BEEF,LB05,2016,244,Beef,Size of consumer unit
OTHRTAX,LB02,2016,75,Other taxes,Income before taxes
INSPENSN,LB18,2016,6831,Personal insurance and pensions,Type of area
INSPENSN,LB14,2016,6831,Personal insurance and pensions,Highest education level of any member
MENS,LB11,2016,323,"Apparel, Men, 16 and over",Region of residence
OTHAPPRL,LB09,2016,257,Other apparel products and services,Race of reference person
BEEF,LB04,2016,244,Beef,Age of reference person
INSPENSN,LB15,2016,6831,Personal insurance and pensions,Deciles of income before taxes
OTHRTAX,LB01,2016,75,Other taxes,Quintiles of income before taxes
BEEF,LB02,2016,244,Beef,Income before taxes
INSPENSN,LB16,2016,6831,Personal insurance and pensions,Generation of reference person
OTHAPPRL,LB10,2016,257,Other apparel products and services,Hispanic or Latino origin of reference person
FEDTAXES,LB18,2016,8367,Federal income taxes,Type of area
BEEF,LB09,2016,244,Beef,Race of reference person
OTHRTAX,LB04,2016,75,Other taxes,Age of reference person
OTHRTAX,LB07,2016,75,Other taxes,Number of earners
FEESADM,LB12,2016,681,Entertainment: fees and admissions,Occupation of reference person
INSPENSN,LB06,2016,6831,Personal insurance and pensions,Composition of consumer unit
TVAUDIO,LB18,2016,1085,Audio and visual equipment and services,Type of area
FEDTAXES,LB17,2016,8367,Federal income taxes,Housing tenure
OTHRTAX,LB06,2016,75,Other taxes,Composition of consumer unit
INSPENSN,LB07,2016,6831,Personal insurance and pensions,Number of earners
BEEF,LB07,2016,244,Beef,Number of earners
INSPENSN,LB09,2016,6831,Personal insurance and pensions,Race of reference person
LIFEINSR,LB02,2016,322,Life and other personal insurance,Income before taxes
190904,LB01,2016,55,"Food prep. by consumer unit, out-of-town trips",Quintiles of income before taxes
OTHRTAX,LB05,2016,75,Other taxes,Size of consumer unit
FEESADM,LB14,2016,681,Entertainment: fees and admissions,Highest education level of any member
LIFEINSR,LB01,2016,322,Life and other personal insurance,Quintiles of income before taxes
INSPENSN,LB10,2016,6831,Personal insurance and pensions,Hispanic or Latino origin of reference person
WELFARE,LB11,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Region of residence
OTHAPPRL,LB07,2016,257,Other apparel products and services,Number of earners
OTHAPPRL,LB06,2016,257,Other apparel products and services,Composition of consumer unit
CERBAKRY,LB07,2016,524,Cereals and bakery products,Number of earners
CERBAKRY,LB09,2016,524,Cereals and bakery products,Race of reference person
OTHAPPRL,LB16,2016,257,Other apparel products and services,Generation of reference person
SFEMPINC,LB11,2016,6270,Self-employment income,Region of residence
LIFEINSR,LB12,2016,322,Life and other personal insurance,Occupation of reference person
TVAUDIO,LB09,2016,1085,Audio and visual equipment and services,Race of reference person
SFEMPINC,LB12,2016,6270,Self-employment income,Occupation of reference person
PERSTAX,LB05,2016,10489,Personal taxes,Size of consumer unit
BAKERY,LB12,2016,353,Bakery products,Occupation of reference person
FEDTAXES,LB14,2016,8367,Federal income taxes,Highest education level of any member
190904,LB07,2016,55,"Food prep. by consumer unit, out-of-town trips",Number of earners
SFEMPINC,LB14,2016,6270,Self-employment income,Highest education level of any member
PETS,LB06,2016,583,Pets,Composition of consumer unit
PERSTAX,LB04,2016,10489,Personal taxes,Age of reference person
SFEMPINC,LB15,2016,6270,Self-employment income,Deciles of income before taxes
CERBAKRY,LB06,2016,524,Cereals and bakery products,Composition of consumer unit
LIFEINSR,LB11,2016,322,Life and other personal insurance,Region of residence
FEDTAXES,LB11,2016,8367,Federal income taxes,Region of residence
FEESADM,LB15,2016,681,Entertainment: fees and admissions,Deciles of income before taxes
SFEMPINC,LB10,2016,6270,Self-employment income,Hispanic or Latino origin of reference person
MENS,LB07,2016,323,"Apparel, Men, 16 and over",Number of earners
FEESADM,LB09,2016,681,Entertainment: fees and admissions,Race of reference person
OTHAPPRL,LB17,2016,257,Other apparel products and services,Housing tenure
BAKERY,LB11,2016,353,Bakery products,Region of residence
LIFEINSR,LB14,2016,322,Life and other personal insurance,Highest education level of any member
SFEMPINC,LB05,2016,6270,Self-employment income,Size of consumer unit
CERBAKRY,LB11,2016,524,Cereals and bakery products,Region of residence
SFEMPINC,LB06,2016,6270,Self-employment income,Composition of consumer unit
PERSTAX,LB09,2016,10489,Personal taxes,Race of reference person
TVAUDIO,LB07,2016,1085,Audio and visual equipment and services,Number of earners
SFEMPINC,LB07,2016,6270,Self-employment income,Number of earners
PERSTAX,LB07,2016,10489,Personal taxes,Number of earners
190904,LB09,2016,55,"Food prep. by consumer unit, out-of-town trips",Race of reference person
PERSTAX,LB06,2016,10489,Personal taxes,Composition of consumer unit
SFEMPINC,LB09,2016,6270,Self-employment income,Race of reference person
CERBAKRY,LB10,2016,524,Cereals and bakery products,Hispanic or Latino origin of reference person
SFEMPINC,LB16,2016,6270,Self-employment income,Generation of reference person
CERBAKRY,LB05,2016,524,Cereals and bakery products,Size of consumer unit
BAKERY,LB14,2016,353,Bakery products,Highest education level of any member
WELFARE,LB05,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Size of consumer unit
CERBAKRY,LB02,2016,524,Cereals and bakery products,Income before taxes
OTHRTAX,LB17,2016,75,Other taxes,Housing tenure
MENS,LB09,2016,323,"Apparel, Men, 16 and over",Race of reference person
WELFARE,LB06,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Composition of consumer unit
OTHRTAX,LB16,2016,75,Other taxes,Generation of reference person
CERBAKRY,LB01,2016,524,Cereals and bakery products,Quintiles of income before taxes
MENS,LB12,2016,323,"Apparel, Men, 16 and over",Occupation of reference person
OTHAPPRL,LB14,2016,257,Other apparel products and services,Highest education level of any member
WELFARE,LB07,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Number of earners
LIFEINSR,LB07,2016,322,Life and other personal insurance,Number of earners
BEEF,LB18,2016,244,Beef,Type of area
WELFARE,LB09,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Race of reference person
WELFARE,LB10,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Hispanic or Latino origin of reference person
TVAUDIO,LB14,2016,1085,Audio and visual equipment and services,Highest education level of any member
OTHRTAX,LB15,2016,75,Other taxes,Deciles of income before taxes
TVAUDIO,LB12,2016,1085,Audio and visual equipment and services,Occupation of reference person
BAKERY,LB15,2016,353,Bakery products,Deciles of income before taxes
SFEMPINC,LB17,2016,6270,Self-employment income,Housing tenure
OTHRTAX,LB18,2016,75,Other taxes,Type of area
FEESADM,LB10,2016,681,Entertainment: fees and admissions,Hispanic or Latino origin of reference person
OTHAPPRL,LB15,2016,257,Other apparel products and services,Deciles of income before taxes
TVAUDIO,LB10,2016,1085,Audio and visual equipment and services,Hispanic or Latino origin of reference person
PERSTAX,LB02,2016,10489,Personal taxes,Income before taxes
SFEMPINC,LB18,2016,6270,Self-employment income,Type of area
LIFEINSR,LB10,2016,322,Life and other personal insurance,Hispanic or Latino origin of reference person
FEDTAXES,LB12,2016,8367,Federal income taxes,Occupation of reference person
WELFARE,LB01,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Quintiles of income before taxes
PERSTAX,LB01,2016,10489,Personal taxes,Quintiles of income before taxes
WELFARE,LB02,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Income before taxes
CERBAKRY,LB04,2016,524,Cereals and bakery products,Age of reference person
TVAUDIO,LB11,2016,1085,Audio and visual equipment and services,Region of residence
190904,LB06,2016,55,"Food prep. by consumer unit, out-of-town trips",Composition of consumer unit
WELFARE,LB04,2016,519,"Public assist., suplmntl. secrty. income, SNAP",Age of reference person
LIFEINSR,LB09,2016,322,Life and other personal insurance,Race of reference person
WMNSGRLS,LB07,2016,665,"Apparel, Women and girls",Number of earners
MENS,LB02,2016,323,"Apparel, Men, 16 and over",Income before taxes
READING,LB01,2016,118,Reading,Quintiles of income before taxes
900000,LB06,2016,57319,Wages and salaries,Composition of consumer unit
900000,LB05,2016,57319,Wages and salaries,Size of consumer unit
ANIMAL,LB10,2016,890,"Meats, poultry, fish, and eggs",Hispanic or Latino origin of reference person
FOODAWAY,LB02,2016,3154,Food away from home,Income before taxes
MENS,LB16,2016,323,"Apparel, Men, 16 and over",Generation of reference person
WMNSGRLS,LB17,2016,665,"Apparel, Women and girls",Housing tenure
980010,LB15,2016,2.5,Number of People in CU,Deciles of income before taxes
MISC,LB12,2016,959,Miscellaneous expenditures,Occupation of reference person
900000,LB07,2016,57319,Wages and salaries,Number of earners
PETSPLAY,LB09,2016,740,"Pets, toys, and playground equipment",Race of reference person
MISC,LB11,2016,959,Miscellaneous expenditures,Region of residence
FOODAWAY,LB01,2016,3154,Food away from home,Quintiles of income before taxes
900000,LB09,2016,57319,Wages and salaries,Race of reference person
ANIMAL,LB11,2016,890,"Meats, poultry, fish, and eggs",Region of residence
PERSCARE,LB10,2016,707,Personal care products and services,Hispanic or Latino origin of reference person
980010,LB14,2016,2.5,Number of People in CU,Highest education level of any member
900000,LB10,2016,57319,Wages and salaries,Hispanic or Latino origin of reference person
ENTRTAIN,LB16,2016,2913,Entertainment,Generation of reference person
900000,LB04,2016,57319,Wages and salaries,Age of reference person
ANIMAL,LB01,2016,890,"Meats, poultry, fish, and eggs",Quintiles of income before taxes
FOODAWAY,LB04,2016,3154,Food away from home,Age of reference person
980020,LB01,2016,50.9,Age of reference person,Quintiles of income before taxes
PETSPLAY,LB06,2016,740,"Pets, toys, and playground equipment",Composition of consumer unit
FOODAWAY,LB06,2016,3154,Food away from home,Composition of consumer unit
MISC,LB14,2016,959,Miscellaneous expenditures,Highest education level of any member
PERSCARE,LB09,2016,707,Personal care products and services,Race of reference person
INCAFTTX,LB18,2016,64175,Income after taxes,Type of area
FEESADM,LB18,2016,681,Entertainment: fees and admissions,Type of area
980010,LB18,2016,2.5,Number of People in CU,Type of area
900000,LB01,2016,57319,Wages and salaries,Quintiles of income before taxes
PETSPLAY,LB07,2016,740,"Pets, toys, and playground equipment",Number of earners
980010,LB17,2016,2.5,Number of People in CU,Housing tenure
FOODAWAY,LB05,2016,3154,Food away from home,Size of consumer unit
900000,LB02,2016,57319,Wages and salaries,Income before taxes
980010,LB16,2016,2.5,Number of People in CU,Generation of reference person
MENBOYS,LB15,2016,427,"Apparel, Men and boys",Deciles of income before taxes
FISHSEA,LB18,2016,130,Fish and seafood,Type of area
900000,LB11,2016,57319,Wages and salaries,Region of residence
FISHSEA,LB10,2016,130,Fish and seafood,Hispanic or Latino origin of reference person
INCBEFTX,LB01,2016,74664,Income before taxes,Quintiles of income before taxes
FISHSEA,LB14,2016,130,Fish and seafood,Highest education level of any member
900000,LB18,2016,57319,Wages and salaries,Type of area
980010,LB09,2016,2.5,Number of People in CU,Race of reference person
FATSOILS,LB05,2016,111,Fats and oils,Size of consumer unit
ANIMAL,LB12,2016,890,"Meats, poultry, fish, and eggs",Occupation of reference person
MISC,LB07,2016,959,Miscellaneous expenditures,Number of earners
WMNSGRLS,LB15,2016,665,"Apparel, Women and girls",Deciles of income before taxes
FISHSEA,LB12,2016,130,Fish and seafood,Occupation of reference person
PETS,LB12,2016,583,Pets,Occupation of reference person
PETSPLAY,LB12,2016,740,"Pets, toys, and playground equipment",Occupation of reference person
INCBEFTX,LB02,2016,74664,Income before taxes,Income before taxes
980010,LB07,2016,2.5,Number of People in CU,Number of earners
FISHSEA,LB11,2016,130,Fish and seafood,Region of residence
PERSCARE,LB12,2016,707,Personal care products and services,Occupation of reference person
INCBEFTX,LB04,2016,74664,Income before taxes,Age of reference person
OTHAPPRL,LB01,2016,257,Other apparel products and services,Quintiles of income before taxes
PETSPLAY,LB11,2016,740,"Pets, toys, and playground equipment",Region of residence
980010,LB10,2016,2.5,Number of People in CU,Hispanic or Latino origin of reference person
900000,LB17,2016,57319,Wages and salaries,Housing tenure
190904,LB18,2016,55,"Food prep. by consumer unit, out-of-town trips",Type of area
MISC,LB10,2016,959,Miscellaneous expenditures,Hispanic or Latino origin of reference person
980010,LB12,2016,2.5,Number of People in CU,Occupation of reference person
WMNSGRLS,LB16,2016,665,"Apparel, Women and girls",Generation of reference person
900000,LB12,2016,57319,Wages and salaries,Occupation of reference person
FISHSEA,LB17,2016,130,Fish and seafood,Housing tenure
FISHSEA,LB16,2016,130,Fish and seafood,Generation of reference person
900000,LB14,2016,57319,Wages and salaries,Highest education level of any member
ENTRTAIN,LB17,2016,2913,Entertainment,Housing tenure
900000,LB15,2016,57319,Wages and salaries,Deciles of income before taxes
980010,LB11,2016,2.5,Number of People in CU,Region of residence
MISC,LB09,2016,959,Miscellaneous expenditures,Race of reference person
FISHSEA,LB15,2016,130,Fish and seafood,Deciles of income before taxes
PETSPLAY,LB10,2016,740,"Pets, toys, and playground equipment",Hispanic or Latino origin of reference person
PERSCARE,LB11,2016,707,Personal care products and services,Region of residence
900000,LB16,2016,57319,Wages and salaries,Generation of reference person
INCAFTTX,LB17,2016,64175,Income after taxes,Housing tenure
WMNSGRLS,LB18,2016,665,"Apparel, Women and girls",Type of area
INCAFTTX,LB16,2016,64175,Income after taxes,Generation of reference person
PERSCARE,LB01,2016,707,Personal care products and services,Quintiles of income before taxes
980020,LB11,2016,50.9,Age of reference person,Region of residence
WATER,LB17,2016,569,Water and other public services,Housing tenure
ANIMAL,LB05,2016,890,"Meats, poultry, fish, and eggs",Size of consumer unit
WATER,LB18,2016,569,Water and other public services,Type of area
FOODAWAY,LB17,2016,3154,Food away from home,Housing tenure
PETS,LB18,2016,583,Pets,Type of area
FOODAWAY,LB16,2016,3154,Food away from home,Generation of reference person
INCAFTTX,LB01,2016,64175,Income after taxes,Quintiles of income before taxes
FOODAWAY,LB07,2016,3154,Food away from home,Number of earners
ANIMAL,LB06,2016,890,"Meats, poultry, fish, and eggs",Composition of consumer unit
ANIMAL,LB02,2016,890,"Meats, poultry, fish, and eggs",Income before taxes
WOMENS,LB02,2016,571,"Apparel, Women, 16 and over",Income before taxes
980020,LB10,2016,50.9,Age of reference person,Hispanic or Latino origin of reference person
FOODAWAY,LB15,2016,3154,Food away from home,Deciles of income before taxes
INCAFTTX,LB02,2016,64175,Income after taxes,Income before taxes
MISC,LB18,2016,959,Miscellaneous expenditures,Type of area
WATER,LB16,2016,569,Water and other public services,Generation of reference person
ENTRTAIN,LB14,2016,2913,Entertainment,Highest education level of any member
PERSCARE,LB02,2016,707,Personal care products and services,Income before taxes
PETS,LB17,2016,583,Pets,Housing tenure
WATER,LB11,2016,569,Water and other public services,Region of residence
FOODHOME,LB02,2016,4049,Food at home,Income before taxes
MENS,LB17,2016,323,"Apparel, Men, 16 and over",Housing tenure
ANIMAL,LB04,2016,890,"Meats, poultry, fish, and eggs",Age of reference person
WATER,LB12,2016,569,Water and other public services,Occupation of reference person
980020,LB14,2016,50.9,Age of reference person,Highest education level of any member
FOODHOME,LB01,2016,4049,Food at home,Quintiles of income before taxes
PETS,LB16,2016,583,Pets,Generation of reference person
980020,LB12,2016,50.9,Age of reference person,Occupation of reference person
WOMENS,LB04,2016,571,"Apparel, Women, 16 and over",Age of reference person
PERSCARE,LB05,2016,707,Personal care products and services,Size of consumer unit
WATER,LB14,2016,569,Water and other public services,Highest education level of any member
FOODAWAY,LB18,2016,3154,Food away from home,Type of area
MENBOYS,LB12,2016,427,"Apparel, Men and boys",Occupation of reference person
WATER,LB15,2016,569,Water and other public services,Deciles of income before taxes
980020,LB09,2016,50.9,Age of reference person,Race of reference person
PERSCARE,LB06,2016,707,Personal care products and services,Composition of consumer unit
INCAFTTX,LB04,2016,64175,Income after taxes,Age of reference person
MISC,LB16,2016,959,Miscellaneous expenditures,Generation of reference person
PERSCARE,LB07,2016,707,Personal care products and services,Number of earners
FOODAWAY,LB10,2016,3154,Food away from home,Hispanic or Latino origin of reference person
MENBOYS,LB14,2016,427,"Apparel, Men and boys",Highest education level of any member
INCAFTTX,LB11,2016,64175,Income after taxes,Region of residence
PETSPLAY,LB04,2016,740,"Pets, toys, and playground equipment",Age of reference person
980020,LB04,2016,50.9,Age of reference person,Age of reference person
INCAFTTX,LB12,2016,64175,Income after taxes,Occupation of reference person
ANIMAL,LB09,2016,890,"Meats, poultry, fish, and eggs",Race of reference person
FOODAWAY,LB09,2016,3154,Food away from home,Race of reference person
INCAFTTX,LB14,2016,64175,Income after taxes,Highest education level of any member
MISC,LB15,2016,959,Miscellaneous expenditures,Deciles of income before taxes
INCAFTTX,LB15,2016,64175,Income after taxes,Deciles of income before taxes
PETSPLAY,LB05,2016,740,"Pets, toys, and playground equipment",Size of consumer unit
MENS,LB18,2016,323,"Apparel, Men, 16 and over",Type of area
980020,LB02,2016,50.9,Age of reference person,Income before taxes
980020,LB05,2016,50.9,Age of reference person,Size of consumer unit
INCAFTTX,LB10,2016,64175,Income after taxes,Hispanic or Latino origin of reference person
PETSPLAY,LB01,2016,740,"Pets, toys, and playground equipment",Quintiles of income before taxes
WOMENS,LB01,2016,571,"Apparel, Women, 16 and over",Quintiles of income before taxes
FOODAWAY,LB14,2016,3154,Food away from home,Highest education level of any member
INCAFTTX,LB05,2016,64175,Income after taxes,Size of consumer unit
ANIMAL,LB07,2016,890,"Meats, poultry, fish, and eggs",Number of earners
MISC,LB17,2016,959,Miscellaneous expenditures,Housing tenure
980020,LB07,2016,50.9,Age of reference person,Number of earners
INCAFTTX,LB06,2016,64175,Income after taxes,Composition of consumer unit
FOODAWAY,LB12,2016,3154,Food away from home,Occupation of reference person
PETS,LB14,2016,583,Pets,Highest education level of any member
980020,LB06,2016,50.9,Age of reference person,Composition of consumer unit
INCAFTTX,LB07,2016,64175,Income after taxes,Number of earners
PETS,LB01,2016,583,Pets,Quintiles of income before taxes
FOODAWAY,LB11,2016,3154,Food away from home,Region of residence
ENTRTAIN,LB15,2016,2913,Entertainment,Deciles of income before taxes
INCAFTTX,LB09,2016,64175,Income after taxes,Race of reference person
PETSPLAY,LB02,2016,740,"Pets, toys, and playground equipment",Income before taxes
INCBEFTX,LB05,2016,74664,Income before taxes,Size of consumer unit
MENBOYS,LB16,2016,427,"Apparel, Men and boys",Generation of reference person
980010,LB06,2016,2.5,Number of People in CU,Composition of consumer unit
INDIVRNT,LB11,2016,1751,"Interest, dividends, rent income, property income",Region of residence
OTHAPPRL,LB02,2016,257,Other apparel products and services,Income before taxes
FATSOILS,LB15,2016,111,Fats and oils,Deciles of income before taxes
INDIVRNT,LB10,2016,1751,"Interest, dividends, rent income, property income",Hispanic or Latino origin of reference person
READING,LB11,2016,118,Reading,Region of residence
PENSIONS,LB17,2016,6509,Pensions and Social Security,Housing tenure
READING,LB10,2016,118,Reading,Hispanic or Latino origin of reference person
TOYS,LB04,2016,157,"Toys, hobbies, and playground equipment",Age of reference person
FATSOILS,LB14,2016,111,Fats and oils,Highest education level of any member
FEESADM,LB01,2016,681,Entertainment: fees and admissions,Quintiles of income before taxes
WMNSGRLS,LB10,2016,665,"Apparel, Women and girls",Hispanic or Latino origin of reference person
PERSCARE,LB16,2016,707,Personal care products and services,Generation of reference person
INDIVRNT,LB12,2016,1751,"Interest, dividends, rent income, property income",Occupation of reference person
READING,LB09,2016,118,Reading,Race of reference person
ANIMAL,LB18,2016,890,"Meats, poultry, fish, and eggs",Type of area
FATSOILS,LB12,2016,111,Fats and oils,Occupation of reference person
INDIVRNT,LB14,2016,1751,"Interest, dividends, rent income, property income",Highest education level of any member
INDIVRNT,LB09,2016,1751,"Interest, dividends, rent income, property income",Race of reference person
TOYS,LB02,2016,157,"Toys, hobbies, and playground equipment",Income before taxes
READING,LB12,2016,118,Reading,Occupation of reference person
FATSOILS,LB16,2016,111,Fats and oils,Generation of reference person
READING,LB15,2016,118,Reading,Deciles of income before taxes
FATSOILS,LB18,2016,111,Fats and oils,Type of area
INDIVRNT,LB04,2016,1751,"Interest, dividends, rent income, property income",Age of reference person
PENSIONS,LB18,2016,6509,Pensions and Social Security,Type of area
WMNSGRLS,LB11,2016,665,"Apparel, Women and girls",Region of residence
INDIVRNT,LB05,2016,1751,"Interest, dividends, rent income, property income",Size of consumer unit
READING,LB14,2016,118,Reading,Highest education level of any member
MENBOYS,LB18,2016,427,"Apparel, Men and boys",Type of area
FEESADM,LB17,2016,681,Entertainment: fees and admissions,Housing tenure
TOYS,LB01,2016,157,"Toys, hobbies, and playground equipment",Quintiles of income before taxes
INDIVRNT,LB06,2016,1751,"Interest, dividends, rent income, property income",Composition of consumer unit
FATSOILS,LB17,2016,111,Fats and oils,Housing tenure
INDIVRNT,LB07,2016,1751,"Interest, dividends, rent income, property income",Number of earners
190904,LB15,2016,55,"Food prep. by consumer unit, out-of-town trips",Deciles of income before taxes
ANIMAL,LB17,2016,890,"Meats, poultry, fish, and eggs",Housing tenure
PENSIONS,LB16,2016,6509,Pensions and Social Security,Generation of reference person
MENS,LB15,2016,323,"Apparel, Men, 16 and over",Deciles of income before taxes
INDIVRNT,LB15,2016,1751,"Interest, dividends, rent income, property income",Deciles of income before taxes
READING,LB05,2016,118,Reading,Size of consumer unit
OTHREGIN,LB04,2016,444,"Unemp and workrs' comp, vet bnfits, reg contrib",Age of reference person
PETS,LB10,2016,583,Pets,Hispanic or Latino origin of reference person
PENSIONS,LB12,2016,6509,Pensions and Social Security,Occupation of reference person
OTHREGIN,LB05,2016,444,"Unemp and workrs' comp, vet bnfits, reg contrib",Size of consumer unit
FATSOILS,LB07,2016,111,Fats and oils,Number of earners
READING,LB04,2016,118,Reading,Age of reference person
BAKERY,LB02,2016,353,Bakery products,Income before taxes
TOYS,LB06,2016,157,"Toys, hobbies, and playground equipment",Composition of consumer unit
OTHREGIN,LB06,2016,444,"Unemp and workrs' comp, vet bnfits, reg contrib",Composition of consumer unit
190904,LB14,2016,55,"Food prep. by consumer unit, out-of-town trips",Highest education level of any member
READING,LB02,2016,118,Reading,Income before taxes
FATSOILS,LB06,2016,111,Fats and oils,Composition of consumer unit
FEDTAXES,LB01,2016,8367,Federal income taxes,Quintiles of income before taxes
OTHREGIN,LB07,2016,444,"Unemp and workrs' comp, vet bnfits, reg contrib",Number of earners
PENSIONS,LB11,2016,6509,Pensions and Social Security,Region of residence
FATSOILS,LB09,2016,111,Fats and oils,Race of reference person
PERSCARE,LB18,2016,707,Personal care products and services,Type of area
FEESADM,LB02,2016,681,Entertainment: fees and admissions,Income before taxes
OTHREGIN,LB02,2016,444,"Unemp and workrs' comp, vet bnfits, reg contrib",Income before taxes
READING,LB07,2016,118,Reading,Number of earners
PERSCARE,LB17,2016,707,Personal care products and services,Housing tenure
INDIVRNT,LB16,2016,1751,"Interest, dividends, rent income, property income",Generation of reference person
INDIVRNT,LB17,2016,1751,"Interest, dividends, rent income, property income",Housing tenure
READING,LB06,2016,118,Reading,Composition of consumer unit
FATSOILS,LB11,2016,111,Fats and oils,Region of residence
PENSIONS,LB15,2016,6509,Pensions and Social Security,Deciles of income before taxes
MENS,LB01,2016,323,"Apparel, Men, 16 and over",Quintiles of income before taxes
INDIVRNT,LB18,2016,1751,"Interest, dividends, rent income, property income",Type of area
BAKERY,LB01,2016,353,Bakery products,Quintiles of income before taxes
PENSIONS,LB14,2016,6509,Pensions and Social Security,Highest education level of any member
WMNSGRLS,LB09,2016,665,"Apparel, Women and girls",Race of reference person
TOYS,LB05,2016,157,"Toys, hobbies, and playground equipment",Size of consumer unit
OTHREGIN,LB01,2016,444,"Unemp and workrs' comp, vet bnfits, reg contrib",Quintiles of income before taxes
FATSOILS,LB10,2016,111,Fats and oils,Hispanic or Latino origin of reference person
PETSPLAY,LB18,2016,740,"Pets, toys, and playground equipment",Type of area
190904,LB04,2016,55,"Food prep. by consumer unit, out-of-town trips",Age of reference person
ANIMAL,LB16,2016,890,"Meats, poultry, fish, and eggs",Generation of reference person
INCBEFTX,LB16,2016,74664,Income before taxes,Generation of reference person
WMNSGRLS,LB12,2016,665,"Apparel, Women and girls",Occupation of reference person
980010,LB05,2016,2.5,Number of People in CU,Size of consumer unit
PETS,LB11,2016,583,Pets,Region of residence
INCBEFTX,LB11,2016,74664,Income before taxes,Region of residence
WMNSGRLS,LB14,2016,665,"Apparel, Women and girls",Highest education level of any member
INCBEFTX,LB09,2016,74664,Income before taxes,Race of reference person
PETSPLAY,LB16,2016,740,"Pets, toys, and playground equipment",Generation of reference person
FISHSEA,LB04,2016,130,Fish and seafood,Age of reference person
INCBEFTX,LB15,2016,74664,Income before taxes,Deciles of income before taxes
190904,LB17,2016,55,"Food prep. by consumer unit, out-of-town trips",Housing tenure
980010,LB04,2016,2.5,Number of People in CU,Age of reference person
PETSPLAY,LB15,2016,740,"Pets, toys, and playground equipment",Deciles of income before taxes
190904,LB16,2016,55,"Food prep. by consumer unit, out-of-town trips",Generation of reference person
INCBEFTX,LB14,2016,74664,Income before taxes,Highest education level of any member
980010,LB01,2016,2.5,Number of People in CU,Quintiles of income before taxes
FISHSEA,LB07,2016,130,Fish and seafood,Number of earners
FISHSEA,LB05,2016,130,Fish and seafood,Size of consumer unit
MISC,LB04,2016,959,Miscellaneous expenditures,Age of reference person
FISHSEA,LB06,2016,130,Fish and seafood,Composition of consumer unit
INCBEFTX,LB10,2016,74664,Income before taxes,Hispanic or Latino origin of reference person
PERSCARE,LB14,2016,707,Personal care products and services,Highest education level of any member
MENBOYS,LB17,2016,427,"Apparel, Men and boys",Housing tenure
INCBEFTX,LB12,2016,74664,Income before taxes,Occupation of reference person
ANIMAL,LB15,2016,890,"Meats, poultry, fish, and eggs",Deciles of income before taxes
980010,LB02,2016,2.5,Number of People in CU,Income before taxes
READING,LB18,2016,118,Reading,Type of area
PERSCARE,LB15,2016,707,Personal care products and services,Deciles of income before taxes
INCBEFTX,LB17,2016,74664,Income before taxes,Housing tenure
MISC,LB02,2016,959,Miscellaneous expenditures,Income before taxes
INDIVRNT,LB02,2016,1751,"Interest, dividends, rent income, property income",Income before taxes
MISC,LB01,2016,959,Miscellaneous expenditures,Quintiles of income before taxes
